position,channelId,channelTitle,videoId,publishedAt,publishedAtSQL,videoTitle,videoDescription,tags,videoCategoryId,videoCategoryLabel,topicCategories,duration,durationSec,dimension,definition,caption,defaultLanguage,defaultLAudioLanguage,thumbnail_maxres,licensedContent,hasPaidProductPlacement,locationDescription,latitude,longitude,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
16,UCebFWsUeE9bx-kDyN40wmQQ,NADIAS,9JAFo0q6ELQ,2025-11-20T17:21:04Z,"2025-11-20 17:21:04","كسيدة قلبات حياة شاب… ونداء مستعجل من عائلته🚑🇲🇦","#قصص #قصص_واقعية #قصص_حقيقية","قصص,قصص_واقعية,قصص_بالمغربية,nadias,قصص_نادية,قصص_حقيقية,قصص بالدارجة,قصص بالمغربية,قصص المغرب,SAFAA,LASSAKRI,قصص العسكري,قصص صفاء,قصص مغربية,قصص نادية,NADIA STORIES,NADIAS,العسكري,الخراز,قصص الخراز,العساكري,RAJAA STORIES,المغرب",26,"Howto & Style",,PT9M24S,564,2d,hd,false,ar,ar,https://i.ytimg.com/vi/9JAFo0q6ELQ/maxresdefault.jpg,1,,,,,85761,7040,,0,713
17,UCebFWsUeE9bx-kDyN40wmQQ,NADIAS,f12A-95tdhg,2025-11-17T18:01:58Z,"2025-11-17 18:01:58","اختطاف عارضة أزياء على يد أمير ماليزيا… تفاصيل الهروب الصادم😱⛔","#قصص #قصص_واقعية #قصص_حقيقية","قصص,قصص_واقعية,قصص_بالمغربية,nadias,قصص_نادية,قصص_حقيقية,قصص بالدارجة,قصص بالمغربية,قصص المغرب,SAFAA,LASSAKRI,قصص العسكري,قصص صفاء,قصص مغربية,قصص نادية,NADIA STORIES,NADIAS,العسكري,الخراز,قصص الخراز,العساكري,RAJAA STORIES,المغرب",26,"Howto & Style",,PT27M59S,1679,2d,hd,false,ar,ar,https://i.ytimg.com/vi/f12A-95tdhg/maxresdefault.jpg,1,,,,,356211,15275,,0,978
18,UCebFWsUeE9bx-kDyN40wmQQ,NADIAS,6zy7Gg_WtH8,2025-11-09T13:29:48Z,"2025-11-09 13:29:48","ملي رجعو لفديوهات العرس كشفو السر وراء اختفاء لعرسان في شهر العسل !🔓📼","#قصص #قصص_واقعية #قصص_حقيقية","قصص,قصص_واقعية,قصص_بالمغربية,nadias,قصص_نادية,قصص_حقيقية,قصص بالدارجة,قصص بالمغربية,قصص المغرب,SAFAA,LASSAKRI,قصص العسكري,قصص صفاء,قصص مغربية,قصص نادية,NADIA STORIES,NADIAS,العسكري,الخراز,قصص الخراز,العساكري,RAJAA STORIES,المغرب",26,"Howto & Style",,PT30M23S,1823,2d,hd,false,ar,ar,https://i.ytimg.com/vi/6zy7Gg_WtH8/maxresdefault.jpg,1,,,,,410627,18813,,0,1599
19,UCebFWsUeE9bx-kDyN40wmQQ,NADIAS,Uw3pOE26FIw,2025-10-28T18:51:58Z,"2025-10-28 18:51:58","سر مظلم جمع بين طبيبة تجميل ناجحة وأخطر مجرم فالعالم الإفتراضي!🔒⛔","#قصص #قصص_واقعية #قصص_حقيقية","قصص,قصص_واقعية,قصص_بالمغربية,nadias,قصص_نادية,قصص_حقيقية,قصص بالدارجة,قصص بالمغربية,قصص المغرب,SAFAA,LASSAKRI,قصص العسكري,قصص صفاء,قصص مغربية,قصص نادية,NADIA STORIES,NADIAS,العسكري,الخراز,قصص الخراز,العساكري,RAJAA STORIES,المغرب",26,"Howto & Style",,PT56M35S,3395,2d,hd,false,ar,ar,https://i.ytimg.com/vi/Uw3pOE26FIw/maxresdefault.jpg,1,,,,,460305,22950,,0,1732
20,UCebFWsUeE9bx-kDyN40wmQQ,NADIAS,zq7mhNL8OjM,2025-10-19T18:01:02Z,"2025-10-19 18:01:02","القصة اللي غتخليك تشوف كلشي كذوب ..!⛔🔐","#قصص #قصص_واقعية #قصص_حقيقية","قصص,قصص_واقعية,قصص_بالمغربية,nadias,قصص_نادية,قصص_حقيقية,قصص بالدارجة,قصص بالمغربية,قصص المغرب,SAFAA,LASSAKRI,قصص العسكري,قصص صفاء,قصص مغربية,قصص نادية,NADIA STORIES,NADIAS,العسكري,الخراز,قصص الخراز,العساكري,RAJAA STORIES,المغرب",26,"Howto & Style",,PT49M33S,2973,2d,hd,false,ar,ar,https://i.ytimg.com/vi/zq7mhNL8OjM/maxresdefault.jpg,1,,,,,546073,19473,,0,1515
21,UCebFWsUeE9bx-kDyN40wmQQ,NADIAS,OaaD7gV7aMQ,2025-09-28T18:33:56Z,"2025-09-28 18:33:56","ولد الفشوش الاماراتي طاح فحب الخدامة.. والنهاية ما كانتش فالبال🔨⛔","#قصص #قصص_واقعية #قصص_حقيقية","قصص,قصص_واقعية,قصص_بالمغربية,nadias,قصص_نادية,قصص_حقيقية,قصص بالدارجة,قصص بالمغربية,قصص المغرب,SAFAA,LASSAKRI,قصص العسكري,قصص صفاء,قصص مغربية,قصص نادية,NADIA STORIES,NADIAS,العسكري,الخراز,قصص الخراز,العساكري,RAJAA STORIES,المغرب",26,"Howto & Style",,PT33M16S,1996,2d,hd,false,ar,ar,https://i.ytimg.com/vi/OaaD7gV7aMQ/maxresdefault.jpg,1,,,,,421306,20605,,0,2411
22,UCebFWsUeE9bx-kDyN40wmQQ,NADIAS,QSHlYdOPuPA,2025-09-17T19:19:02Z,"2025-09-17 19:19:02","فنانة مشهورة وفلوس بالملايين.. ولكن بثمن أعضاء بشرية !🔐⛔","#قصص #قصص_واقعية #قصص_حقيقية","قصص,قصص_واقعية,قصص_بالمغربية,nadias,قصص_نادية,قصص_حقيقية,قصص بالدارجة,قصص بالمغربية,قصص المغرب,SAFAA,LASSAKRI,قصص العسكري,قصص صفاء,قصص مغربية,قصص نادية,NADIA STORIES,NADIAS,العسكري,الخراز,قصص الخراز,العساكري,RAJAA STORIES,المغرب",26,"Howto & Style",,PT33M25S,2005,2d,hd,false,ar,ar,https://i.ytimg.com/vi/QSHlYdOPuPA/maxresdefault.jpg,1,,,,,540375,22470,,0,1927
23,UCebFWsUeE9bx-kDyN40wmQQ,NADIAS,-OukffRBaCA,2025-09-11T18:00:00Z,"2025-09-11 18:00:00","اسرار خطيرة في قضية الدكتورة بان وعلاقتها مع وفاة سارة العبودة🔨⛔","#قصص #قصص_واقعية #قصص_حقيقية","دكتورة بان,قضية دكتورة بان,قصص,قصص_واقعية,قصص_بالمغربية,nadias,قصص_نادية,قصص_حقيقية,قصص بالدارجة,قصص بالمغربية,قصص المغرب,SAFAA,LASSAKRI,قصص العسكري,قصص صفاء,قصص مغربية,قصص نادية,NADIA STORIES,NADIAS,العسكري,الخراز,قصص الخراز,العساكري,RAJAA STORIES,المغرب",26,"Howto & Style",,PT36M45S,2205,2d,hd,false,ar,ar,https://i.ytimg.com/vi/-OukffRBaCA/maxresdefault.jpg,1,,,,,320914,13891,,0,1119
24,UCebFWsUeE9bx-kDyN40wmQQ,NADIAS,U6sJUmWfyGc,2025-08-27T17:14:00Z,"2025-08-27 17:14:00","قصة أكثر من 100 عام من الصمود والمعاناة !🇵🇸🚫","#قصص #قصص_واقعية #قصص_حقيقية","غزة,فلسطين,قصة فلسطين,قصة غزة,قصص واقعية,nadias",26,"Howto & Style",Society,PT36M6S,2166,2d,hd,false,ar,ar,https://i.ytimg.com/vi/U6sJUmWfyGc/maxresdefault.jpg,1,,,,,120054,14772,,0,2503
25,UCebFWsUeE9bx-kDyN40wmQQ,NADIAS,oW_kBFmatYw,2025-08-21T19:04:14Z,"2025-08-21 19:04:14","آجي تعرف جحيم أشهر عارضة أزياء في العالم❗ (الوجه الخفي للشهرة واللعاقة)👄","#قصص #قصص_واقعية #قصص_حقيقية","قصص,قصص_واقعية,قصص_بالمغربية,nadias,قصص_نادية,قصص_حقيقية,قصص بالدارجة,قصص بالمغربية,قصص المغرب,SAFAA,LASSAKRI,قصص العسكري,قصص صفاء,قصص مغربية,قصص نادية,NADIA STORIES,NADIAS,العسكري,الخراز,قصص الخراز,العساكري,RAJAA STORIES,المغرب",26,"Howto & Style",,PT39M24S,2364,2d,hd,false,ar,ar,https://i.ytimg.com/vi/oW_kBFmatYw/maxresdefault.jpg,1,,,,,411577,16317,,0,974
26,UCebFWsUeE9bx-kDyN40wmQQ,NADIAS,KyB3heRcNZs,2025-08-15T20:24:38Z,"2025-08-15 20:24:38","تجربة علمية تحولات لكا*رثة… والنهاية صدمة !🎥⚠️","#قصص #قصص_واقعية #قصص_حقيقية","قصص_واقعية,قصص_جريمة,قصص,قصص_بالمغربية,nadias,قصص_نادية,قصص_حقيقية,قصص بالدارجة,قصص بالمغربية,قصص المغرب",26,"Howto & Style",,PT30M13S,1813,2d,hd,false,ar,ar,https://i.ytimg.com/vi/KyB3heRcNZs/maxresdefault.jpg,1,,,,,296677,13892,,0,683
27,UCebFWsUeE9bx-kDyN40wmQQ,NADIAS,Mo0DZDlbmk8,2025-08-07T18:15:01Z,"2025-08-07 18:15:01","من محققات إلى متهمات... علاش تقلبات القصة ؟⛔👮‍♀️","#قصص #قصص_واقعية #قصص_حقيقية","قصص,قصص_واقعية,قصص_بالمغربية,nadias,قصص_نادية,قصص_حقيقية,قصص بالدارجة,قصص بالمغربية,قصص المغرب,SAFAA,LASSAKRI,قصص العسكري,قصص صفاء,قصص مغربية,قصص نادية,NADIA STORIES,NADIAS,العسكري,الخراز,قصص الخراز,العساكري,RAJAA STORIES,المغرب",26,"Howto & Style",,PT34M2S,2042,2d,hd,false,ar,ar,https://i.ytimg.com/vi/Mo0DZDlbmk8/maxresdefault.jpg,1,,,,,307199,12804,,0,922
28,UCebFWsUeE9bx-kDyN40wmQQ,NADIAS,9B4K06-00us,2025-08-02T19:45:00Z,"2025-08-02 19:45:00","غادي يختارك الى كنتي زوينة ولكن بشرط خاصك تموتي ! 😱🔨","#قصص #قصص_واقعية #قصص_حقيقية","قصص,قصص_واقعية,قصص_بالمغربية,nadias,قصص_نادية,قصص_حقيقية,قصص بالدارجة,قصص بالمغربية,قصص المغرب,SAFAA,LASSAKRI,قصص العسكري,قصص صفاء,قصص مغربية,قصص نادية,NADIA STORIES,NADIAS,العسكري,الخراز,قصص الخراز,العساكري,RAJAA STORIES,المغرب",26,"Howto & Style",,PT24M52S,1492,2d,hd,false,ar,ar,https://i.ytimg.com/vi/9B4K06-00us/maxresdefault.jpg,1,,,,,327435,13483,,0,966
29,UCebFWsUeE9bx-kDyN40wmQQ,NADIAS,t4p3ovNfGsI,2025-07-30T20:53:22Z,"2025-07-30 20:53:22","كيفاش فيلم خلا عائلة تفك لغز قَتّال الزودياك من بعد نصف قرن!⛏️🔐","#قصص #قصص_واقعية #قصص_حقيقية","قصص,قصص_واقعية,قصص_بالمغربية,nadias,قصص_نادية,قصص_حقيقية,قصص بالدارجة,قصص بالمغربية,قصص المغرب,SAFAA,LASSAKRI,قصص العسكري,قصص صفاء,قصص مغربية,قصص نادية,NADIA STORIES,NADIAS,العسكري,الخراز,قصص الخراز,العساكري,RAJAA STORIES,المغرب",26,"Howto & Style",Film,PT51M49S,3109,2d,hd,false,ar,ar,https://i.ytimg.com/vi/t4p3ovNfGsI/maxresdefault.jpg,1,,,,,391867,16279,,0,991
30,UCebFWsUeE9bx-kDyN40wmQQ,NADIAS,TDw884TOiFc,2025-07-22T20:52:57Z,"2025-07-22 20:52:57","لقاوها معلقة في بالكون في قصر ملياردير👠 و لغز دام كثر من 14 عام🔎⛔","#قصص #قصص_واقعية #قصص_حقيقية","قصص,قصص_واقعية,قصص_بالمغربية,nadias,قصص_نادية,قصص_حقيقية,قصص بالدارجة,قصص بالمغربية,قصص المغرب,SAFAA,LASSAKRI,قصص العسكري,قصص صفاء,قصص مغربية,قصص نادية,NADIA STORIES,NADIAS,العسكري,الخراز,قصص الخراز,العساكري,RAJAA STORIES,المغرب",26,"Howto & Style",,PT38M44S,2324,2d,hd,false,ar,ar,https://i.ytimg.com/vi/TDw884TOiFc/maxresdefault.jpg,1,,,,,395542,15970,,0,1100
31,UCebFWsUeE9bx-kDyN40wmQQ,NADIAS,aHcFR_HlTN4,2025-07-18T19:10:08Z,"2025-07-18 19:10:08","كلشي بدا باتصال غامض… والخاتم كان جزء من المؤامرة!🪓🔐","#قصص #قصص_واقعية #قصص_حقيقية","قصص_واقعية,قصص_جريمة,قصص,قصص_بالمغربية,nadias,قصص_نادية,قصص_حقيقية,قصص بالدارجة,قصص بالمغربية,قصص المغرب",26,"Howto & Style",,PT48M22S,2902,2d,hd,false,ar,ar,https://i.ytimg.com/vi/aHcFR_HlTN4/maxresdefault.jpg,1,,,,,426132,15711,,0,816
32,UCebFWsUeE9bx-kDyN40wmQQ,NADIAS,N_4qqdpRaKY,2025-06-30T18:28:50Z,"2025-06-30 18:28:50","اختفاء طائرة كان السباب في نهاية عداوة قديمة بطريقة ما كان حتى شي واحد يتخيلها ! 🔐✈️","#قصص #قصص_واقعية #قصص_حقيقية","قصص,قصص_واقعية,قصص_بالمغربية,nadias,قصص_نادية,قصص_حقيقية,قصص بالدارجة,قصص بالمغربية,قصص المغرب,SAFAA,LASSAKRI,قصص العسكري,قصص صفاء,قصص مغربية,قصص نادية,NADIA STORIES,NADIAS,العسكري,الخراز,قصص الخراز,العساكري,RAJAA STORIES,المغرب",26,"Howto & Style",,PT38M43S,2323,2d,hd,false,ar,ar,https://i.ytimg.com/vi/N_4qqdpRaKY/maxresdefault.jpg,1,,,,,308196,16563,,0,1563
33,UCebFWsUeE9bx-kDyN40wmQQ,NADIAS,3d9amWfnTnk,2025-06-25T18:06:43Z,"2025-06-25 18:06:43","تيكتوكر مشهورة اختفات من الواقع… وبقات حية فالنت!❤️‍🩹🪓","#قصص #قصص_واقعية #قصص_حقيقية","قصص,قصص_واقعية,قصص_بالمغربية,nadias,قصص_نادية,قصص_حقيقية,قصص بالدارجة,قصص بالمغربية,قصص المغرب,SAFAA,LASSAKRI,قصص العسكري,قصص صفاء,قصص مغربية,قصص نادية,NADIA STORIES,NADIAS,العسكري,الخراز,قصص الخراز,العساكري,RAJAA STORIES,المغرب",26,"Howto & Style",,PT34M19S,2059,2d,hd,false,ar,ar,https://i.ytimg.com/vi/3d9amWfnTnk/maxresdefault.jpg,1,,,,,389810,16742,,0,1077
34,UCebFWsUeE9bx-kDyN40wmQQ,NADIAS,IAJogU06Upo,2025-06-21T13:09:46Z,"2025-06-21 13:09:46","تسونامي ديال الاختفاءات والبوليس ناعس… واش جارك هو القتال؟🕵🏼🪓","#قصص #قصص_واقعية #قصص_حقيقية","قصص,قصص_واقعية,قصص_بالمغربية,nadias,قصص_نادية,قصص_حقيقية,قصص بالدارجة,قصص بالمغربية,قصص المغرب,SAFAA,LASSAKRI,قصص العسكري,قصص صفاء,قصص مغربية,قصص نادية,NADIA STORIES,NADIAS,العسكري,الخراز,قصص الخراز,العساكري,RAJAA STORIES,المغرب",26,"Howto & Style",,PT56M46S,3406,2d,hd,false,ar,ar,https://i.ytimg.com/vi/IAJogU06Upo/maxresdefault.jpg,1,,,,,524366,17565,,0,910
