position,channelId,channelTitle,videoId,publishedAt,publishedAtSQL,videoTitle,videoDescription,tags,videoCategoryId,videoCategoryLabel,topicCategories,duration,durationSec,dimension,definition,caption,defaultLanguage,defaultLAudioLanguage,thumbnail_maxres,licensedContent,hasPaidProductPlacement,locationDescription,latitude,longitude,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
11,UCFqnvxz2f7J2cmTo_j0XMpA,"Mambah Fit",SF64CKOidbU,2026-03-28T11:33:07Z,"2026-03-28 11:33:07","QTA3T EL CAR MEN DAR 🇲🇦 - EP3 - أحسن بلاصة فالمغرب","This episode marks the end of an incredible journey across Morocco… or maybe just the beginning 🌍 I started this travel vlog in Morocco with no plan — just a camera and the desire to explore. From Safi to Essaouira to Fez and Mekness, and now Taghazout, this Morocco 🇲🇦 adventure turned into something much deeper. I met amazing people, faced unexpected challenges, and discovered the real beauty of traveling in Morocco. Because in the end, it’s not just about the places… it’s about the people you meet along the way 🤝 A huge thank you to Markoub.ma for supporting this journey 🙏 If you’re planning to travel across Morocco, you can easily book bus tickets using their platform. 🎁 Special offer: 𝐔𝐬𝐞 𝐭𝐡𝐞 𝐜𝐨𝐝𝐞 𝐌𝐀𝐌𝐁𝐀𝐇𝟏𝟎 to get a discount on your first booking (valid until the end of April). This might be the last episode of this series… but the journey never really ends. If you enjoyed this Morocco vlog, don’t forget to like, comment, and subscribe — and tell me where I should go next 👀✨ ⚡️𝐌𝐀𝐓𝐙𝐀𝐏𝐄𝐒𝐇⚡️ _________________________________ هذ الحلقة تمثل نهاية رحلة رائعة عبر المغرب… أو ربما مجرد البداية 🌍 بدأت هذه المغامرة في المغرب بدون أي خطة، فقط بكاميرا ورغبة في الاكتشاف. من آسفي إلى الصويرة إلى تاغازوت، تحولت هذه الرحلة في المغرب إلى تجربة أعمق بكثير. تعرفت على ناس رائعين، عشت تحديات غير متوقعة، واكتشفت أن جمال السفر في المغرب ماشي غير في الأماكن… ولكن في الناس 🤝 شكراً جزيلاً لـ Markoub.ma على دعمهم لهذه المغامرة 🙏 إذا كنت باغي تسافر داخل المغرب بسهولة، تقدر تحجز تذاكر الحافلات عبر المنصة ديالهم بكل سهولة. 🎁 عرض خاص: استعمل الكود MAMBAH10 للحصول على تخفيض في أول حجز ديالك (صالح حتى نهاية أبريل). يمكن تكون هذه آخر حلقة من السلسلة… ولكن الرحلة ما عندهاش نهاية. إذا عجبك هذا الفلوغ في المغرب، ما تنساش دير لايك، كومنت وسبسكرايب، وقولي فين بغيتي نمشي فالمرة الجاية 👀✨ ⚡️𝐌𝐀𝐓𝐙𝐀𝐏𝐄𝐒𝐇⚡️ #morocco #travel #vlog #discovering #goodvibes #arabic #fun","morocco,maghreb,travel,discover,adventure,moroccan,discovering,traveling,arabic,community,TravelMorocco,mambah,mambahfit,mamba,matzapesh,matzapech,matzapich,matzapish,challenge,challenges,moroccan cities,morocco trip,road trip,explore morocco,maghreb vlog,مدن المغرب,رحلة المغرب,تحديات,فلوغ,مغامرات,رحلات,سفر,المغرب,سياحة,حلة_غير_متوقعة,مغامراتي,moroccan vlogger,content creator,moroccan content creator,youtuber,influencer,taghazout,agadir,surfing,surf,beach,cooking,tajine",19,"Travel & Events","Lifestyle_(sociology),Tourism",PT30M44S,1844,2d,hd,false,ar,ar,https://i.ytimg.com/vi/SF64CKOidbU/maxresdefault.jpg,1,,,,,124762,4085,,0,333
12,UCFqnvxz2f7J2cmTo_j0XMpA,"Mambah Fit",RPC4ZHzTPcI,2026-03-26T12:16:35Z,"2026-03-26 12:16:35","𝐏𝐑𝐎𝐓𝐄𝐈𝐍 𝐂𝐇𝐎𝐂𝐎𝐋𝐀𝐓𝐄 𝐂𝐀𝐊𝐄 🍰 #morocco #arabic #cake #protein #weightloss","𝐏𝐑𝐎𝐓𝐄𝐈𝐍 𝐂𝐇𝐎𝐂𝐎𝐋𝐀𝐓𝐄 𝐂𝐀𝐊𝐄 🍰 This is one of the easiest cakes I had to make so far 🤩 and it’s sooo good for 150 calories per slice 🕺🏽 Quick tip 💡: start by grabbing all your ingredients, and weight them, it makes the preparation easier and faster. 𝐈𝐧𝐠𝐫𝐞𝐝𝐢𝐞𝐧𝐭𝐬 𝐟𝐨𝐫 𝐭𝐡𝐞 𝐜𝐚𝐤𝐞: - 130g oat flower - 35g protein powder - 25g cocoa powder - 1 tsp baking powder - Pinch of salt - 250g greek yogurt - 2 eggs - 60 ml milk 𝐈𝐧𝐠𝐫𝐞𝐝𝐢𝐞𝐧𝐭𝐬 𝐟𝐨𝐫 𝐭𝐡𝐞 𝐟𝐫𝐨𝐬𝐭𝐢𝐧𝐠: - 200g greek yogurt - 30g protein powder - 10g cocoa powder - Splash of milk For the cake, mix everything till well combined and put it in the oven at 180º for 25 minutes 🔥 ⚡️𝐌𝐀𝐓𝐙𝐀𝐏𝐄𝐒𝐇⚡️ #healthy #recipe #cooking #healthyrecipes #cake",,26,"Howto & Style","Food,Lifestyle_(sociology)",PT40S,40,2d,hd,false,en,ar,https://i.ytimg.com/vi/RPC4ZHzTPcI/maxresdefault.jpg,1,,,,,157431,2686,,0,64
13,UCFqnvxz2f7J2cmTo_j0XMpA,"Mambah Fit",Yg60WvtdFtg,2026-03-24T16:50:30Z,"2026-03-24 16:50:30","𝐈𝐓’𝐒 𝐓𝐈𝐌𝐄 𝐓𝐎 𝐆𝐄𝐓 𝐁𝐀𝐂𝐊 𝐎𝐍 𝐓𝐑𝐀𝐂𝐊 💪🏽 #morocco #arabic #weightloss #cooking","𝐈𝐓’𝐒 𝐓𝐈𝐌𝐄 𝐓𝐎 𝐆𝐄𝐓 𝐁𝐀𝐂𝐊 𝐎𝐍 𝐓𝐑𝐀𝐂𝐊 💪🏽 To be 100% honest with you, it’s been over 8 months that’s I didn’t follow a specific diet and I’ve been eating a little bit too much 🤣 Yes, I’m still going to the gym 5 times a week 🏋🏽, but my nutrition hasn’t been following… and that’s totally oke as long as I get back on track on time! 3 months till summer sooo I feel like I should get back to my healthy routine 🤪 And you? Are you getting ready for summer? ☀️ ⚡️ 𝐌𝐀𝐓𝐙𝐀𝐏𝐄𝐒𝐇 ⚡️ #healthy #lifestyle #food #lowcalories #mealprep",,26,"Howto & Style","Food,Health,Lifestyle_(sociology)",PT50S,50,2d,hd,false,en,ar,https://i.ytimg.com/vi/Yg60WvtdFtg/maxresdefault.jpg,1,,,,,136693,2435,,0,50
14,UCFqnvxz2f7J2cmTo_j0XMpA,"Mambah Fit",2yXVmZ1_S34,2026-03-23T14:49:52Z,"2026-03-23 14:49:52","Always good vibes 🕺🏽😇 #morocco #dance #vibes #lifestyle #fun",,,26,"Howto & Style","Entertainment,Performing_arts",PT15S,15,2d,hd,false,en,ar,https://i.ytimg.com/vi/2yXVmZ1_S34/maxresdefault.jpg,1,,,,,37686,483,,0,12
15,UCFqnvxz2f7J2cmTo_j0XMpA,"Mambah Fit",bf5YWPbV_6Q,2026-03-19T20:06:38Z,"2026-03-19 20:06:38","عيد مبارك سعيد 🤍✨",,,26,"Howto & Style",Food,PT25S,25,2d,hd,false,ar,ar,https://i.ytimg.com/vi/bf5YWPbV_6Q/maxresdefault.jpg,1,,,,,54642,1655,,0,51
16,UCFqnvxz2f7J2cmTo_j0XMpA,"Mambah Fit",Sh6i_V6M4rM,2026-03-18T22:02:08Z,"2026-03-18 22:02:08","Ach banlikoum fe had el burrito 🌯 ? #food #iftar #ramadan #healthy #food #cooking",,,26,"Howto & Style","Food,Lifestyle_(sociology)",PT16S,16,2d,hd,false,en,ar,https://i.ytimg.com/vi/Sh6i_V6M4rM/maxresdefault.jpg,1,,,,,415472,4522,,0,64
17,UCFqnvxz2f7J2cmTo_j0XMpA,"Mambah Fit",CFfoDaGKe2E,2026-03-15T15:46:28Z,"2026-03-15 15:46:28","Les problèmes de couples ep-7 🤣 #morocco #funny #fun #comedy #arabic #couple",,,26,"Howto & Style","Entertainment,Film",PT1M6S,66,2d,hd,false,fr,ar,https://i.ytimg.com/vi/CFfoDaGKe2E/maxresdefault.jpg,1,,,,,583763,8650,,0,86
18,UCFqnvxz2f7J2cmTo_j0XMpA,"Mambah Fit",UOJAwt06WmU,2026-03-14T16:09:02Z,"2026-03-14 16:09:02","Iftar with Dounia ✨ is out! #morocco #iftar #ramadan #food #arabic #dubai #podcast",,,26,"Howto & Style","Food,Lifestyle_(sociology)",PT49S,49,2d,hd,false,en,ar,https://i.ytimg.com/vi/UOJAwt06WmU/maxresdefault.jpg,1,,,,,54381,976,,0,24
19,UCFqnvxz2f7J2cmTo_j0XMpA,"Mambah Fit",jSgRSR_hqqg,2026-03-14T16:01:07Z,"2026-03-14 16:01:07","Iftar with Dounia Bomba ✨ كلام صريح بلا فلترة","مرحبا بيكم فـ SEASON 3 ديال FTOUR M3A MAMBAH ✨ ضفتنا في هذه الحلقة هي @douniabomba جلسنا على طابلة الفطور، ضحكنا، وهضرنا فمواضيع 🕺🏽 حلقة خفيفة، زوينة، وبأجواء رمضانية مميزة 🌙 متنساوش تكتبوا لينا فالكومنتيرات شنو رأيكم #lifestyle #ramadan #podcast #morocco #arabic #douniabomba","darija,mambah,matzapesh,mamba,healthy,maghreb,morocco,maroc,moroccan vloger,arabic,مغربية,مغربي,trivia,podcast,ramadan,food,cooking,actress,dounia bomba,love is blind,love is blind habibi,reality tv,reality show,love",26,"Howto & Style",,PT1H2M12S,132,2d,hd,false,ar,ar,https://i.ytimg.com/vi/jSgRSR_hqqg/maxresdefault.jpg,1,,,,,176277,4556,,0,707
20,UCFqnvxz2f7J2cmTo_j0XMpA,"Mambah Fit",crp_FtWYrlk,2026-03-12T17:38:44Z,"2026-03-12 17:38:44","Ach banlikoum ntouma? 🤣 #morocco #fun #funny #funnyshorts #lifestyle","Daba wela koulchi moura el Eid 🤣 #funny #fun #homerenovation #arabic #morocco",,26,"Howto & Style","Entertainment,Film",PT11S,11,2d,hd,false,en,ar,https://i.ytimg.com/vi/crp_FtWYrlk/maxresdefault.jpg,1,,,,,531028,3840,,0,16
21,UCFqnvxz2f7J2cmTo_j0XMpA,"Mambah Fit",ZOWxMEYOor4,2026-03-11T13:33:56Z,"2026-03-11 13:33:56","𝐎𝐕𝐄𝐑𝐍𝐈𝐆𝐇𝐓 𝐎𝐀𝐓𝐒 🍒 #iftar #ramadan #recipes #cooking #healthy #lifestyle #food #arabic","𝐇𝐄𝐀𝐋𝐓𝐇𝐘 𝐑𝐄𝐂𝐈𝐏𝐄𝐒 ✨ 𝐎𝐕𝐄𝐑𝐍𝐈𝐆𝐇𝐓 𝐎𝐀𝐓𝐒 🍒 This is an easy, tasty and quick recipe to do for your dessert 🍮 to satisfy your cravings 🤩 Quick tip 💡: start by grabbing all your ingredients, and weight them, it makes the preparation easier and faster. 𝐈𝐧𝐠𝐫𝐞𝐝𝐢𝐞𝐧𝐭𝐬: - 130g oats - 90ml milk (I used coconut milk) - Danone triple 0 @danon - Any fruits (I used blueberry 🫐 and strawberry 🍓 ) - 30g Chocolat chips Mix everything till well combined and let it sit in the fridge 🧊 for at least 2-3h. ⚡️𝐌𝐀𝐓𝐙𝐀𝐏𝐄𝐒𝐇⚡️ #healthy #recipe #cooking #ramadan #iftar",,26,"Howto & Style","Food,Lifestyle_(sociology)",PT37S,37,2d,hd,false,en,ar,https://i.ytimg.com/vi/ZOWxMEYOor4/maxresdefault.jpg,1,,,,,52265,1081,,0,22
22,UCFqnvxz2f7J2cmTo_j0XMpA,"Mambah Fit",j4VeqptN7Bg,2026-03-09T12:56:13Z,"2026-03-09 12:56:13","𝐓𝐇𝐄 𝐁𝐀𝐍𝐀𝐍𝐀/𝐃𝐀𝐓𝐄𝐒 𝐁𝐎𝐌𝐁 🍌 #food #morocco #arabic #cooking #ramadan","𝐓𝐇𝐄 𝐁𝐀𝐍𝐀𝐍𝐀/𝐃𝐀𝐓𝐄𝐒 𝐁𝐎𝐌𝐁 🍌 This recipe will satisfy your sugar cravings 100% 😎 First, I want to let you know that this recipe is not low in calories 🤣, but it’s soooo good, and it’s a healthier alternative than any other sugar treats you can find in the table 😏 Give it a try and let me know how you like it 🙌🏽 ⚡️ 𝐌𝐀𝐓𝐙𝐀𝐏𝐄𝐒𝐇 ⚡️ #healthy #recipe #cooking #iftar #ramadan",,26,"Howto & Style","Food,Lifestyle_(sociology)",PT46S,46,2d,hd,false,en,ar,https://i.ytimg.com/vi/j4VeqptN7Bg/maxresdefault.jpg,1,,,,,252521,5385,,0,40
23,UCFqnvxz2f7J2cmTo_j0XMpA,"Mambah Fit",1Ia7Bgnoc1I,2026-03-08T12:36:28Z,"2026-03-08 12:36:28","HIDE AND SEEK EP2 ⚡️ #morocco #fun #games #entertainment #arabic #contentcreator #funny #cachecache",,,26,"Howto & Style",Video_game_culture,PT32S,32,2d,hd,false,en,ar,https://i.ytimg.com/vi/1Ia7Bgnoc1I/maxresdefault.jpg,1,,,,,18153,336,,0,4
24,UCFqnvxz2f7J2cmTo_j0XMpA,"Mambah Fit",01JIpWoXFr0,2026-03-08T12:30:42Z,"2026-03-08 12:30:42","CACHE CACHE GÉANT EP2 🇲🇦 أكبر كاش كاش في المغرب","Welcome to episode 2 of one of the biggest Hide & Seek in Morocco 🇲🇦, five creators, @SimoSedraty @Majdoulinsr @amin @omarelmekkaoui7405 @imanchraibii each team up with a member of their community for a chance to win 10,000 MAD 💰 This time, the game takes place inside Partners clothing factory 👕 I’ll be the one searching for them, with a member of my own community. Who will hide the best? And who will get caught? 👀 Watch the full episode and let me know in the comments who had the best hiding spot. Special thanks to Partners for supporting and sponsoring this this episode 🤍 (https://www.instagram.com/partners_ma/ ) ⚡️ 𝐌𝐀𝐓𝐙𝐀𝐏𝐄𝐒𝐇 ⚡️ #games #morocco #funny #fun #arabic #hideandseek #entertainment __________________________________________________________________ ‏مرحبا بكم فالحلقة الثانية من واحد من أكبر كاش كاش فالمغرب 🇲🇦 صُنّاع المحتوى، كل واحد فيهم مع واحد من الكوميونيتي ديالو، و كيلعبو على فرصة يربحو 10.000💰 درهم هاد المرة لاعبين في واحد👕 لوزين ديال حويج و حتى أنا معايا واحد من الكوميونيتي ديالي وغادي نقلب عليهم كاملي شكون غادي يعرف يتخبا مزيان؟ 👀 وشكون غادي يتشد؟ تفرجو فالحلقة كاملة وقولو ليا فالكومنتيرات 👇 شكون كان عندو أحسن بلاصة يختبأ فيها شكر كبير لـ Partners على دعمهم لهاذ الحلقة 🤍 ماتزابيش ⚡️","morocco,games,hide and seek,cache cache,mambahfit,mambah,mambafit,simo sedraty,majdoulin sr,iman chraibi,amine belghazi,omar el mekkaoui,fun,funny,arabic,entertainment,content creation,concept,giveaway,dirhams,10.000,money,money prize",26,"Howto & Style",Entertainment,PT41M24S,2484,2d,hd,false,ar,ar,https://i.ytimg.com/vi/01JIpWoXFr0/maxresdefault.jpg,1,,,,,659794,19308,,0,962
25,UCFqnvxz2f7J2cmTo_j0XMpA,"Mambah Fit",D_LIZao2BS4,2026-03-07T12:51:19Z,"2026-03-07 12:51:19","Wa fiya jouuu3 🤣 #healthy #lifestyle #food #ramadan #iftar #recipes #funny #fun","Who agrees? 🤣 #ramadan #food #cooking #funny #fun",,26,"Howto & Style",Entertainment,PT12S,12,2d,hd,false,en,ar,https://i.ytimg.com/vi/D_LIZao2BS4/maxresdefault.jpg,1,,,,,44845,763,,0,24
26,UCFqnvxz2f7J2cmTo_j0XMpA,"Mambah Fit",wzh6GnjXT6k,2026-03-05T19:16:38Z,"2026-03-05 19:16:38","𝐋𝐄𝐓’𝐒 𝐏𝐑𝐄𝐏𝐀𝐑𝐄 𝐈𝐅𝐓𝐀𝐑 𝐓𝐎𝐆𝐄𝐓𝐇𝐄𝐑 ✨ #iftar #ramadan #recipe #cooking #food","𝐋𝐄𝐓’𝐒 𝐏𝐑𝐄𝐏𝐀𝐑𝐄 𝐈𝐅𝐓𝐀𝐑 𝐓𝐎𝐆𝐄𝐓𝐇𝐄𝐑 ✨ To be honest, that was the first time I tried cooking this meat 🥩 and veggies 🥕 tagine, and I can assure you it won’t be the last 🤩! It was such an easy and healthy meal prep that I now want to do it every day! On top of that, finishing with the perfect low calories, 0% added sugar, fat free, and lactose free dessert from @danone makes my Iftar even better 🚀 Try if for yourself and let me know 🕺🏽 ⚡️ 𝐌𝐀𝐓𝐙𝐀𝐏𝐄𝐒𝐇 ⚡️ #healthy #lifestyle #iftar #ramadan #cooking",,26,"Howto & Style","Food,Lifestyle_(sociology)",PT56S,56,2d,hd,false,en,ar,https://i.ytimg.com/vi/wzh6GnjXT6k/maxresdefault.jpg,1,,,,,85029,2213,,0,63
