position,channelId,channelTitle,videoId,publishedAt,publishedAtSQL,videoTitle,videoDescription,tags,videoCategoryId,videoCategoryLabel,topicCategories,duration,durationSec,dimension,definition,caption,defaultLanguage,defaultLAudioLanguage,thumbnail_maxres,licensedContent,hasPaidProductPlacement,locationDescription,latitude,longitude,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
11,UCH2ZMZN8X7WHDLnWEfP1jBg,"Kawtar Bamo",N0H4peIwplM,2025-11-08T19:30:44Z,"2025-11-08 19:30:44","Lovee you Ayateeee",,,22,"People & Blogs","Hobby,Lifestyle_(sociology),Pop_music",PT40S,40,2d,hd,false,fr,en,https://i.ytimg.com/vi/N0H4peIwplM/maxresdefault.jpg,1,,,,,605584,10679,,0,179
12,UCH2ZMZN8X7WHDLnWEfP1jBg,"Kawtar Bamo",tDSZdrZ6iNk,2025-11-02T22:17:36Z,"2025-11-02 22:17:36",😂😂😂😂😂,,,22,"People & Blogs",Entertainment,PT10S,10,2d,hd,false,fr,en,https://i.ytimg.com/vi/tDSZdrZ6iNk/maxresdefault.jpg,1,,,,,128488,1070,,0,21
13,UCH2ZMZN8X7WHDLnWEfP1jBg,"Kawtar Bamo",O26U8i3uEeQ,2025-11-01T12:53:42Z,"2025-11-01 12:53:42","We’ve had sooo much fun❤️",,,22,"People & Blogs",Lifestyle_(sociology),PT1M58S,118,2d,hd,false,en,en,https://i.ytimg.com/vi/O26U8i3uEeQ/maxresdefault.jpg,1,,,,,86584,1802,,0,43
14,UCH2ZMZN8X7WHDLnWEfP1jBg,"Kawtar Bamo",O4Pey959Qh8,2025-10-24T18:00:07Z,"2025-10-24 18:00:07","NOS ANECDOTES #20 (ft Majdouline Idrissi & Aziz Dadas) شي بلان ما وقع","SUBSCRIBE and become part of the family. Kanbghikoum Love, #Kawtarbamo with #ayoubidri @Ayoubidri Ayoub's Instagram : https://www.instagram.com/ayoubidri/?hl=fr Instagram : Kawtarbamo 📩 Kawtarbmme@gmail.com","#Kawtarbamo #kawtarbamohamed",22,"People & Blogs","Entertainment,Film",PT1H2M3S,123,2d,hd,false,en,en,https://i.ytimg.com/vi/O4Pey959Qh8/maxresdefault.jpg,1,,,,,1464592,37520,,0,2451
15,UCH2ZMZN8X7WHDLnWEfP1jBg,"Kawtar Bamo",l7vDhTdlMZE,2025-09-26T17:58:58Z,"2025-09-26 17:58:58","NOS ANECDOTES #19 (ft Karima Gouit & BAWSS) شي بلان ما وقع","SUBSCRIBE and become part of the family. Kanbghikoum Love, #Kawtarbamo with #ayoubidri @Ayoubidri Ayoub's Instagram : https://www.instagram.com/ayoubidri/?hl=fr Instagram : Kawtarbamo 📩 Kawtarbmme@gmail.com","#Kawtarbamo #kawtarbamohamed",22,"People & Blogs",Entertainment,PT1H34M28S,2068,2d,hd,false,en,en,https://i.ytimg.com/vi/l7vDhTdlMZE/maxresdefault.jpg,1,,,,,1467627,35916,,0,2428
16,UCH2ZMZN8X7WHDLnWEfP1jBg,"Kawtar Bamo",gh5GeVFtgak,2025-09-12T17:57:29Z,"2025-09-12 17:57:29","NOS ANECDOTES #18 (ft Mariah Nadim & Jihane Kidari) شي بلان ما وقع","SUBSCRIBE and become part of the family. Kanbghikoum Love, #Kawtarbamo with #ayoubidri @Ayoubidri Ayoub's Instagram : https://www.instagram.com/ayoubidri/?hl=fr Instagram : Kawtarbamo 📩 Kawtarbmme@gmail.com","#Kawtarbamo #kawtarbamohamed",22,"People & Blogs",Entertainment,PT1H38M34S,2314,2d,hd,false,en,en,https://i.ytimg.com/vi/gh5GeVFtgak/maxresdefault.jpg,1,,,,,1754318,44961,,0,2976
17,UCH2ZMZN8X7WHDLnWEfP1jBg,"Kawtar Bamo",fv3xq5UMUi0,2025-08-29T17:59:32Z,"2025-08-29 17:59:32","NOS ANECDOTES #17 (ft Selma Feida & Mambahfit) شي بلان ما وقع","SUBSCRIBE and become part of the family. Kanbghikoum Love, #Kawtarbamo with #ayoubidri @Ayoubidri Ayoub's Instagram : https://www.instagram.com/ayoubidri/?hl=fr Instagram : Kawtarbamo 📩 Kawtarbmme@gmail.com","#Kawtarbamo #kawtarbamohamed",22,"People & Blogs",Entertainment,PT1H41M2S,2462,2d,hd,false,en,en,https://i.ytimg.com/vi/fv3xq5UMUi0/maxresdefault.jpg,1,,,,,1413919,36423,,0,3169
18,UCH2ZMZN8X7WHDLnWEfP1jBg,"Kawtar Bamo",MCPMQrpL08g,2025-08-15T17:57:42Z,"2025-08-15 17:57:42","NOS ANECDOTES #16 (ft Faudel & Rhany Kabbadj) شي بلان ما وقع","SUBSCRIBE and become part of the family. Kanbghikoum Love, #Kawtarbamo with #ayoubidri @Ayoubidri Ayoub's Instagram : https://www.instagram.com/ayoubidri/?hl=fr Instagram : Kawtarbamo 📩 Kawtarbmme@gmail.com","#Kawtarbamo #kawtarbamohamed",22,"People & Blogs",Entertainment,PT1H38M29S,2309,2d,hd,false,en,en,https://i.ytimg.com/vi/MCPMQrpL08g/maxresdefault.jpg,1,,,,,1066481,28547,,0,2645
19,UCH2ZMZN8X7WHDLnWEfP1jBg,"Kawtar Bamo",_r_nTl2kK1w,2025-08-15T12:56:42Z,"2025-08-15 12:56:42","EPISODE 16❤️",,,22,"People & Blogs","Entertainment,Television_program",PT50S,50,2d,hd,false,fr,en,https://i.ytimg.com/vi/_r_nTl2kK1w/maxresdefault.jpg,1,,,,,52473,1011,,0,30
20,UCH2ZMZN8X7WHDLnWEfP1jBg,"Kawtar Bamo",hoDm91NeWCM,2025-08-09T22:17:54Z,"2025-08-09 22:17:54","😂😂😂😂😂😂 #humour #funny",,,22,"People & Blogs","Entertainment,Humour",PT11S,11,2d,hd,false,fr,en,https://i.ytimg.com/vi/hoDm91NeWCM/maxresdefault.jpg,1,,,,,820933,10802,,0,131
21,UCH2ZMZN8X7WHDLnWEfP1jBg,"Kawtar Bamo",voHP5WJ3Sus,2025-08-01T17:58:34Z,"2025-08-01 17:58:34","NOS ANECDOTES #15 (ft Fans & Soho Snacks) شي بلان ما وقع","SUBSCRIBE and become part of the family. Kanbghikoum Love, #Kawtarbamo with #ayoubidri @Ayoubidri Ayoub's Instagram : https://www.instagram.com/ayoubidri/?hl=fr Instagram : Kawtarbamo 📩 Kawtarbmme@gmail.com","#Kawtarbamo #kawtarbamohamed",22,"People & Blogs",Entertainment,PT1H26M22S,1582,2d,hd,false,en,en,https://i.ytimg.com/vi/voHP5WJ3Sus/maxresdefault.jpg,1,,,,,1195946,37769,,0,3170
22,UCH2ZMZN8X7WHDLnWEfP1jBg,"Kawtar Bamo",bYS69ZXwBnc,2025-07-18T17:57:23Z,"2025-07-18 17:57:23","NOS ANECDOTES #14 (ft Zina Daoudia & Zouhair Bahaoui) شي بلان ما وقع","SUBSCRIBE and become part of the family. Kanbghikoum Love, #Kawtarbamo with #ayoubidri @Ayoubidri Ayoub's Instagram : https://www.instagram.com/ayoubidri/?hl=fr Instagram : Kawtarbamo 📩 Kawtarbmme@gmail.com","#Kawtarbamo #kawtarbamohamed",22,"People & Blogs",Entertainment,PT1H23M,1380,2d,hd,false,en,en,https://i.ytimg.com/vi/bYS69ZXwBnc/maxresdefault.jpg,1,,,,,1714207,54882,,0,5124
23,UCH2ZMZN8X7WHDLnWEfP1jBg,"Kawtar Bamo",4GL_Zdul-JA,2025-07-14T17:52:30Z,"2025-07-14 17:52:30","الحلقة 14 هاد الجمعة إن شاء الله❤️#kawtarbamo",,,22,"People & Blogs",Religion,PT46S,46,2d,hd,false,ar,en,https://i.ytimg.com/vi/4GL_Zdul-JA/maxresdefault.jpg,1,,,,,108594,2940,,0,74
24,UCH2ZMZN8X7WHDLnWEfP1jBg,"Kawtar Bamo",Buu4LKXrDOg,2025-07-04T17:58:19Z,"2025-07-04 17:58:19","NOS ANECDOTES #13 (ft Bimo & Farouk Life) شي بلان ما وقع","SUBSCRIBE and become part of the family. Kanbghikoum Love, #Kawtarbamo with #ayoubidri @Ayoubidri Ayoub's Instagram : https://www.instagram.com/ayoubidri/?hl=fr Instagram : Kawtarbamo 📩 Kawtarbmme@gmail.com","#Kawtarbamo #kawtarbamohamed",22,"People & Blogs",Entertainment,PT1H43M56S,2636,2d,hd,false,en,en,https://i.ytimg.com/vi/Buu4LKXrDOg/maxresdefault.jpg,1,,,,,2234269,77335,,0,7578
25,UCH2ZMZN8X7WHDLnWEfP1jBg,"Kawtar Bamo",qgY8HlfQs7w,2025-07-04T11:31:40Z,"2025-07-04 11:31:40",😂😂😂😂,,,22,"People & Blogs",Lifestyle_(sociology),PT55S,55,2d,hd,false,fr,en,https://i.ytimg.com/vi/qgY8HlfQs7w/maxresdefault.jpg,1,,,,,208981,3655,,0,84
26,UCH2ZMZN8X7WHDLnWEfP1jBg,"Kawtar Bamo",8r_WcakULEE,2025-07-04T11:31:17Z,"2025-07-04 11:31:17","الجمعة 19h❤️",,,22,"People & Blogs","Entertainment,Religion",PT53S,53,2d,hd,false,ar,en,https://i.ytimg.com/vi/8r_WcakULEE/maxresdefault.jpg,1,,,,,66167,1528,,0,47
27,UCH2ZMZN8X7WHDLnWEfP1jBg,"Kawtar Bamo",68bC2YDTMP0,2025-07-03T17:50:45Z,"2025-07-03 17:50:45","@BIMO1 🔥🔥 #youtubecreatorcollective",,,22,"People & Blogs",Music,PT16S,16,2d,hd,false,fr,en,https://i.ytimg.com/vi/68bC2YDTMP0/maxresdefault.jpg,1,,,,,440431,9546,,0,190
28,UCH2ZMZN8X7WHDLnWEfP1jBg,"Kawtar Bamo",0u_LOZdjo1k,2025-06-30T20:52:58Z,"2025-06-30 20:52:58","😂😂😂😂😂😂😂 @milfaya101 #kawtarbamo #milfaya",,,22,"People & Blogs",Entertainment,PT2M16S,136,2d,hd,false,fr,en,https://i.ytimg.com/vi/0u_LOZdjo1k/maxresdefault.jpg,1,,,,,1623409,29279,,0,347
29,UCH2ZMZN8X7WHDLnWEfP1jBg,"Kawtar Bamo",PZFOiOfjnwc,2025-06-28T15:39:45Z,"2025-06-28 15:39:45","You’re the one who builds your future with ​⁠@EtudesEnEspagne espagne 📞 +212 703-179893",,,22,"People & Blogs",Lifestyle_(sociology),PT1M30S,90,2d,hd,false,en,en,https://i.ytimg.com/vi/PZFOiOfjnwc/maxresdefault.jpg,1,,,,,129952,3746,,0,55
30,UCH2ZMZN8X7WHDLnWEfP1jBg,"Kawtar Bamo",bWa886xukWg,2025-06-20T17:57:35Z,"2025-06-20 17:57:35","NOS ANECDOTES #12 (ft Fans & Clorets) شي بلان ما وقع","SUBSCRIBE and become part of the family. Kanbghikoum Love, #Kawtarbamo with #ayoubidri @Ayoubidri Ayoub's Instagram : https://www.instagram.com/ayoubidri/?hl=fr Instagram : Kawtarbamo 📩 Kawtarbmme@gmail.com","#Kawtarbamo #kawtarbamohamed",22,"People & Blogs",Entertainment,PT1H25M44S,1544,2d,hd,false,en,en,https://i.ytimg.com/vi/bWa886xukWg/maxresdefault.jpg,1,,,,,1040705,33899,,0,3194
31,UCH2ZMZN8X7WHDLnWEfP1jBg,"Kawtar Bamo",rEC5WnWppuU,2025-06-13T17:58:43Z,"2025-06-13 17:58:43","NOS ANECDOTES #11 (ft Rachid Rafik & Zouhair Zair) شي بلان ما وقع","SUBSCRIBE and become part of the family. Kanbghikoum Love, #Kawtarbamo with #ayoubidri @Ayoubidri Ayoub's Instagram : https://www.instagram.com/ayoubidri/?hl=fr Instagram : Kawtarbamo 📩 Kawtarbmme@gmail.com","#Kawtarbamo #kawtarbamohamed",22,"People & Blogs",Entertainment,PT1H31M38S,1898,2d,hd,false,en,en,https://i.ytimg.com/vi/rEC5WnWppuU/maxresdefault.jpg,1,,,,,1801645,44481,,0,2466
32,UCH2ZMZN8X7WHDLnWEfP1jBg,"Kawtar Bamo",KADyVpWyq_I,2025-05-31T17:58:05Z,"2025-05-31 17:58:05","NOS ANECDOTES #10 (ft Driss & Mehdi) شي بلان ما وقع","SUBSCRIBE and become part of the family. Kanbghikoum Love, #Kawtarbamo with #ayoubidri @Ayoubidri Ayoub's Instagram : https://www.instagram.com/ayoubidri/?hl=fr Instagram : Kawtarbamo 📩 Kawtarbmme@gmail.com","#Kawtarbamo #kawtarbamohamed",22,"People & Blogs",Entertainment,PT1H19M8S,1148,2d,hd,false,en,en,https://i.ytimg.com/vi/KADyVpWyq_I/maxresdefault.jpg,1,,,,,1161687,32248,,0,2499
33,UCH2ZMZN8X7WHDLnWEfP1jBg,"Kawtar Bamo",HpdjDB98pqA,2025-05-16T18:26:51Z,"2025-05-16 18:26:51","NOS ANECDOTES #9 (ft Dizzy DROS & Draganov) شي بلان ما وقع","SUBSCRIBE and become part of the family. Kanbghikoum Love, #Kawtarbamo with #ayoubidri @AyoubIdri Ayoub's Instagram : https://www.instagram.com/ayoubidri/?hl=fr Instagram : Kawtarbamo 📩 Kawtarbmme@gmail.com","#Kawtarbamo #kawtarbamohamed",22,"People & Blogs",Entertainment,PT1H41M,2460,2d,hd,false,en,en,https://i.ytimg.com/vi/HpdjDB98pqA/maxresdefault.jpg,1,,,,,1770247,46018,,0,3737
34,UCH2ZMZN8X7WHDLnWEfP1jBg,"Kawtar Bamo",qIMT5xiP6jc,2025-04-29T19:22:08Z,"2025-04-29 19:22:08","صورت إشهار مع أشهر ممثل فتركيا🤭","SUBSCRIBE and become part of the family. Kanbghikoum Love, #Kawtarbamo Instagram : Kawtarbamo 📩 Kawtarbmme@gmail.com","#Kawtarbamo #kawtarbamohamed",22,"People & Blogs","Hobby,Lifestyle_(sociology)",PT11M11S,671,2d,hd,false,ar,en,https://i.ytimg.com/vi/qIMT5xiP6jc/maxresdefault.jpg,1,,,,,431589,9506,,0,447
35,UCH2ZMZN8X7WHDLnWEfP1jBg,"Kawtar Bamo",JFF26bFt-Q0,2025-03-29T21:58:23Z,"2025-03-29 21:58:23","NOS ANECDOTES #8 (ft Loubna Jaouhari & Ibtissam Laaroussi) شي بلان ما وقع","SUBSCRIBE and become part of the family. Kanbghikoum Love, #Kawtarbamo Instagram : Kawtarbamo 📩 Kawtarbmme@gmail.com","#Kawtarbamo #kawtarbamohamed",22,"People & Blogs",Entertainment,PT1H10M46S,646,2d,hd,false,en,en,https://i.ytimg.com/vi/JFF26bFt-Q0/maxresdefault.jpg,1,,,,,1392860,33686,,0,2294
36,UCH2ZMZN8X7WHDLnWEfP1jBg,"Kawtar Bamo",8rw7vl5AeiA,2025-03-12T23:12:12Z,"2025-03-12 23:12:12","NOS ANECDOTES #7 (ft Said & Wadie) شي بلان ما وقع","SUBSCRIBE and become part of the family. Kanbghikoum Love, #Kawtarbamo with #ayoubidri @AyoubIdri Ayoub's Instagram : https://www.instagram.com/ayoubidri/?hl=fr Instagram : Kawtarbamo 📩 Kawtarbmme@gmail.com","#Kawtarbamo #kawtarbamohamed",22,"People & Blogs",Entertainment,PT1H27M39S,1659,2d,hd,false,en,en,https://i.ytimg.com/vi/8rw7vl5AeiA/maxresdefault.jpg,1,,,,,1776398,45548,,0,3085
37,UCH2ZMZN8X7WHDLnWEfP1jBg,"Kawtar Bamo",kCdiIYXXm8I,2025-02-28T18:58:06Z,"2025-02-28 18:58:06","NOS ANECDOTES #6 (ft Small X & Stormy ) شي بلان ما وقع","SUBSCRIBE and become part of the family. Kanbghikoum Love, #Kawtarbamo with #ayoubidri @AyoubIdri Ayoub's Instagram : https://www.instagram.com/ayoubidri/?hl=fr Instagram : Kawtarbamo 📩 Kawtarbmme@gmail.com","#Kawtarbamo #kawtarbamohamed",22,"People & Blogs",Entertainment,PT1H22M22S,1342,2d,hd,false,en,en,https://i.ytimg.com/vi/kCdiIYXXm8I/maxresdefault.jpg,1,,,,,2289753,100625,,0,4555
38,UCH2ZMZN8X7WHDLnWEfP1jBg,"Kawtar Bamo",K9Gm8uyM94s,2025-02-14T18:27:20Z,"2025-02-14 18:27:20","NOS ANECDOTES #5 (ft Milfaya & Ezzoubair Hilal) شي بلان ما وقع","SUBSCRIBE and become part of the family. Kanbghikoum Love, #Kawtarbamo with #ayoubidri @AyoubIdri Ayoub's Instagram : https://www.instagram.com/ayoubidri/?hl=fr Instagram : Kawtarbamo 📩 Kawtarbmme@gmail.com","#Kawtarbamo #kawtarbamohamed",22,"People & Blogs",Entertainment,PT1H18M3S,1083,2d,hd,false,en,en,https://i.ytimg.com/vi/K9Gm8uyM94s/maxresdefault.jpg,1,,,,,2374257,65501,,0,3322
39,UCH2ZMZN8X7WHDLnWEfP1jBg,"Kawtar Bamo",qDM_aNKyOEo,2025-01-31T18:01:46Z,"2025-01-31 18:01:46","NOS ANECDOTES #4 (ft Amine Aouni & Adil Taouil) شي بلان ما وقع","SUBSCRIBE and become part of the family. Kanbghikoum Love, #Kawtarbamo with #ayoubidri @AyoubIdri Ayoub's Instagram : https://www.instagram.com/ayoubidri/?hl=fr Instagram : Kawtarbamo 📩 Kawtarbmme@gmail.com","#Kawtarbamo #kawtarbamohamed",22,"People & Blogs",Entertainment,PT1H20M13S,1213,2d,hd,false,en,en,https://i.ytimg.com/vi/qDM_aNKyOEo/maxresdefault.jpg,1,,,,,1745073,61127,,0,3399
40,UCH2ZMZN8X7WHDLnWEfP1jBg,"Kawtar Bamo",6JaiHUoDJ2o,2025-01-17T18:25:29Z,"2025-01-17 18:25:29","NOS ANECDOTES #3 (ft Simo Sedraty & Oussama Ramzi) شي بلان ما وقع","SUBSCRIBE and become part of the family. Kanbghikoum Love, #Kawtarbamo with #ayoubidri @AyoubIdri Ayoub's Instagram : https://www.instagram.com/ayoubidri/?hl=fr Instagram : Kawtarbamo 📩 Kawtarbmme@gmail.com","#Kawtarbamo #kawtarbamohamed",22,"People & Blogs",Entertainment,PT1H1M42S,102,2d,hd,false,en,en,https://i.ytimg.com/vi/6JaiHUoDJ2o/maxresdefault.jpg,1,,,,,2205602,61251,,0,2621
41,UCH2ZMZN8X7WHDLnWEfP1jBg,"Kawtar Bamo",BkH5uXlRuPw,2025-01-06T18:10:49Z,"2025-01-06 18:10:49","NOS ANECDOTES #2 (ft Samia Akariou & Nora Skali) شي بلان ما وقع","SUBSCRIBE and become part of the family. Kanbghikoum Love, #Kawtarbamo with #ayoubidri @AyoubIdri Ayoub's Instagram : https://www.instagram.com/ayoubidri/?hl=fr Instagram : Kawtarbamo 📩 Kawtarbmme@gmail.com","#Kawtarbamo #kawtarbamohamed",22,"People & Blogs",Entertainment,PT1H14M18S,858,2d,hd,false,en,en,https://i.ytimg.com/vi/BkH5uXlRuPw/maxresdefault.jpg,1,,,,,2327559,72641,,0,3991
42,UCH2ZMZN8X7WHDLnWEfP1jBg,"Kawtar Bamo",h6bM-mEHYCQ,2024-12-20T18:58:48Z,"2024-12-20 18:58:48","NOS ANECDOTES #1 (ft Bassou & Adnane) شي بلان ما وقع","SUBSCRIBE and become part of the family. Kanbghikoum Love, #Kawtarbamo with #ayoubidri @AyoubIdri Ayoub's Instagram : https://www.instagram.com/ayoubidri/?hl=fr Instagram : Kawtarbamo 📩 Kawtarbmme@gmail.com","#Kawtarbamo #kawtarbamohamed",22,"People & Blogs",Entertainment,PT1H6M24S,384,2d,hd,false,en,en,https://i.ytimg.com/vi/h6bM-mEHYCQ/maxresdefault.jpg,1,,,,,2965781,88808,,0,3684
43,UCH2ZMZN8X7WHDLnWEfP1jBg,"Kawtar Bamo",YQ0P7TU3J6c,2024-12-18T19:09:52Z,"2024-12-18 19:09:52","سافرت لتركيا مع 50 صانع محتوى 🌍","SUBSCRIBE and become part of the family. Kanbghikoum Love, #Kawtarbamo Instagram : Kawtarbamo 📩 Kawtarbmme@gmail.com","#Kawtarbamo #kawtarbamohamed",22,"People & Blogs","Lifestyle_(sociology),Tourism",PT32M32S,1952,2d,hd,false,ar,en,https://i.ytimg.com/vi/YQ0P7TU3J6c/maxresdefault.jpg,1,,,,,446653,9723,,0,277
44,UCH2ZMZN8X7WHDLnWEfP1jBg,"Kawtar Bamo",Xqv8-tL2vGA,2024-12-06T22:41:51Z,"2024-12-06 22:41:51","Moroccan Couscous🇲🇦❤️",,,22,"People & Blogs","Food,Lifestyle_(sociology)",PT1M17S,77,2d,hd,false,fr,en,https://i.ytimg.com/vi/Xqv8-tL2vGA/maxresdefault.jpg,1,,,,,1865387,69217,,0,375
45,UCH2ZMZN8X7WHDLnWEfP1jBg,"Kawtar Bamo",mim1RYpdZZ4,2024-12-06T18:53:54Z,"2024-12-06 18:53:54","Drive with @milfaya101 دورة مع 🚘🍴🧋🍜","SUBSCRIBE and become part of the family. Kanbghikoum Love, #Kawtarbamo Instagram : Kawtarbamo 📩 Kawtarbmme@gmail.com","#Kawtarbamo #kawtarbamohamed",22,"People & Blogs",Lifestyle_(sociology),PT28M28S,1708,2d,hd,false,en,en,https://i.ytimg.com/vi/mim1RYpdZZ4/maxresdefault.jpg,1,,,,,833539,30125,,0,638
46,UCH2ZMZN8X7WHDLnWEfP1jBg,"Kawtar Bamo",GPBXmZ3H35o,2024-10-21T14:18:37Z,"2024-10-21 14:18:37","that one friend..",,,22,"People & Blogs",Entertainment,PT7S,7,2d,hd,false,fr,en,https://i.ytimg.com/vi/GPBXmZ3H35o/maxresdefault.jpg,1,,,,,251399,4588,,0,30
47,UCH2ZMZN8X7WHDLnWEfP1jBg,"Kawtar Bamo",FzXGgFfEVeM,2024-10-21T14:11:24Z,"2024-10-21 14:11:24",27✨,,,22,"People & Blogs",Lifestyle_(sociology),PT8S,8,2d,hd,false,fr,en,https://i.ytimg.com/vi/FzXGgFfEVeM/maxresdefault.jpg,1,,,,,526760,8291,,0,75
48,UCH2ZMZN8X7WHDLnWEfP1jBg,"Kawtar Bamo",xOBCRJ81Hc8,2024-10-21T14:10:10Z,"2024-10-21 14:10:10","Getting ready in 2024😂",,,22,"People & Blogs",Lifestyle_(sociology),PT17S,17,2d,hd,false,fr,en,https://i.ytimg.com/vi/xOBCRJ81Hc8/maxresdefault.jpg,1,,,,,1096270,16435,,0,71
