position,channelId,channelTitle,videoId,publishedAt,publishedAtSQL,videoTitle,videoDescription,tags,videoCategoryId,videoCategoryLabel,topicCategories,duration,durationSec,dimension,definition,caption,defaultLanguage,defaultLAudioLanguage,thumbnail_maxres,licensedContent,hasPaidProductPlacement,locationDescription,latitude,longitude,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
11,UC2_iEYPEi8DETckwe0CNsGw,"More Bilal No Filter",uG49UWyuMk0,2026-03-14T13:18:29Z,"2026-03-14 13:18:29","ستريم الله يسخر ليه الأمور مع أمين مول الطون | FULL STREAM","Full stream with Bilal Fraiha & Amine amoul thon !! جا عندي أمين مول الطون للستريم و درنا تذوق لمختلف أنواع التونة .. أغلى سندويتش VS أرخص سندويتش الطون Sponsor: Www.sendwave.com Code PROMO: BILAL10 -kick: https://kick.com/morebilal -Discord: https://discord.gg/stronghive -Instagram : https://www.instagram.com/bilal.fraiha -Main Channel : / ​ ​⁠ @bilalfraiha","Bilal Fraiha,More bilal,Een more bilal,Amine moul thon,الطون,طون الرحمة,Food review",24,Entertainment,,PT2H3M55S,235,2d,hd,false,ar,ar,https://i.ytimg.com/vi/uG49UWyuMk0/maxresdefault.jpg,1,,,,,452374,20674,,0,1049
12,UC2_iEYPEi8DETckwe0CNsGw,"More Bilal No Filter",0AJRhFRwKz0,2026-03-11T22:03:10Z,"2026-03-11 22:03:10","L'3IYADA | مشاكل البنات مع واليديهم، واش عندهم الحق؟؟ ","L'3IYADA with Bilal Fraiha & Saocurious !! Sponsor: Www.sendwave.com Code PROMO: BILAL 10 -kick: https://kick.com/morebilal -Discord: https://discord.gg/stronghive -Instagram : https://www.instagram.com/bilal.fraiha -Main Channel : / ​ ​⁠ @bilalfraiha",,24,Entertainment,,PT1H47M52S,2872,2d,hd,false,ar,ar,https://i.ytimg.com/vi/0AJRhFRwKz0/maxresdefault.jpg,1,,,,,105015,3323,,0,153
13,UC2_iEYPEi8DETckwe0CNsGw,"More Bilal No Filter",gy8R85A518Q,2026-03-08T22:18:09Z,"2026-03-08 22:18:09","with Saocurious |و أخيرا تلاقينا ..و هدرنا فكولشي !! الخدمة، السفر لليابان، العلاقات، الصحة النفسية","-kick: https://kick.com/morebilal -Discord: https://discord.gg/stronghive -Instagram : https://www.instagram.com/bilal.fraiha -Main Channel : / ​ ​⁠ @bilalfraiha","Bilal fraiha,Evenmorebilal,Morebilal,Saocurious,بلال بالليل",24,Entertainment,Lifestyle_(sociology),PT1H1M9S,69,2d,hd,false,ar,ar,https://i.ytimg.com/vi/gy8R85A518Q/maxresdefault.jpg,1,,,,,175417,5714,,0,330
14,UC2_iEYPEi8DETckwe0CNsGw,"More Bilal No Filter",ocrGMkvExxA,2026-03-05T21:44:43Z,"2026-03-05 21:44:43","! ياسين محتاجنا باش يتعالج","-kick: https://kick.com/morebilal -Discord: https://discord.gg/stronghive -Instagram : https://www.instagram.com/bilal.fraiha -Main Channel : / ​ ​⁠ @bilalfraiha",,24,Entertainment,,PT38M,2280,2d,hd,false,ar,ar,https://i.ytimg.com/vi/ocrGMkvExxA/maxresdefault.jpg,1,,,,,58000,6032,,0,601
15,UC2_iEYPEi8DETckwe0CNsGw,"More Bilal No Filter",AYYFCNsNtGU,2026-02-23T21:28:16Z,"2026-02-23 21:28:16","قصة مؤثر ضرب عام ديال الحبس بسباب فيديو فإنستغرام | Bilal & Apala apple","-kick: https://kick.com/morebilal -Discord: https://discord.gg/stronghivee -Instagram : https://www.instagram.com/bilal.fraiha -Main Channel : / ​ ​⁠ @bilalfraiha","Bilal fraiha,More bilal,Apala apple,Stream kick,Even more bilal,Storytime,Maroc",24,Entertainment,,PT1H39M33S,2373,2d,hd,false,ar,ar,https://i.ytimg.com/vi/AYYFCNsNtGU/maxresdefault.jpg,1,,,,,399321,14643,,0,562
16,UC2_iEYPEi8DETckwe0CNsGw,"More Bilal No Filter",CLM69WeQ28Q,2026-02-16T20:36:13Z,"2026-02-16 20:36:13","…هادا أكثر ستريم طوكسيك داز عندي","-kick: https://kick.com/morebilal -Discord: https://discord.gg/stronghivee -Instagram : https://www.instagram.com/bilal.fraiha -Main Channel : / ​ ​⁠ @bilalfraiha","Bilal fraiha,Even more bilal,Dr farissi,دكتور,الفاريسي,Stream,Kick",24,Entertainment,,PT56M30S,3390,2d,hd,false,ar,ar,https://i.ytimg.com/vi/CLM69WeQ28Q/maxresdefault.jpg,1,,,,,448511,17490,,0,3757
17,UC2_iEYPEi8DETckwe0CNsGw,"More Bilal No Filter",bkGnfU2xz0o,2026-02-09T19:51:15Z,"2026-02-09 19:51:15","واش صافي بروكسيل تحولت لمدينة مغربية؟","EUROPE VLOGS : دوزت 24 ساعة فبروكسيل عاصمة بلجيكا كانهدر غير بالدارجة .. و عشت الأجواء المغربية في قلب أوربا -kick: https://kick.com/morebilal -Discord: https://discord.gg/stronghive -Instagram : https://www.instagram.com/bilal.fraiha -Main Channel : / ​ ​⁠ @bilalfraiha","Bilal fraiha,More bilal,Even more bilal,Europe vlogs,بلجيكا,Vlogs,Maroc",24,Entertainment,"Lifestyle_(sociology),Tourism",PT33M30S,2010,2d,hd,false,ar,ar,https://i.ytimg.com/vi/bkGnfU2xz0o/maxresdefault.jpg,1,,,,,833544,20629,,0,1065
18,UC2_iEYPEi8DETckwe0CNsGw,"More Bilal No Filter",2vMOHHpM53o,2026-02-05T19:56:19Z,"2026-02-05 19:56:19","نهار كنت سرباي فقهوة ☕️ | STORY TIME","Sponsor: Www.sendwave.com Code PROMO: BILAL 10 -kick: https://kick.com/morebilal -Discord: https://discord.gg/stronghive -Instagram : https://www.instagram.com/bilal.fraiha -Main Channel : / ​ ​⁠ @bilalfraiha",,24,Entertainment,,PT33M53S,2033,2d,hd,false,ar,ar,https://i.ytimg.com/vi/2vMOHHpM53o/maxresdefault.jpg,1,,,,,214601,8093,,0,176
19,UC2_iEYPEi8DETckwe0CNsGw,"More Bilal No Filter",gyoBj5Hjby4,2026-01-20T17:08:53Z,"2026-01-20 17:08:53","وصلت لمدينة فالحدود قليل اللي كيعرفها فالمغرب | BILAL SANS BILLET","الحلقة السابع و الأخيرة من سلسلة BILAL SANS BILLET فكأس افريقيا !! -kick: https://kick.com/morebilal -Discord: https://discord.gg/stronghive -Instagram : https://www.instagram.com/bilal.fraiha -Main Channel : / ​ ​⁠ @bilalfraiha",,24,Entertainment,,PT31M43S,1903,2d,hd,false,ar,ar,https://i.ytimg.com/vi/gyoBj5Hjby4/maxresdefault.jpg,1,,,,,121199,4347,,0,335
20,UC2_iEYPEi8DETckwe0CNsGw,"More Bilal No Filter",NNak5uEdBgk,2026-01-16T22:23:21Z,"2026-01-16 22:23:21"," هادشي لي عشت فصحراء زاكورة ماكانش فالحسبان | BILAL SANS BILLET","-kick: https://kick.com/morebilal -Discord: https://discord.gg/stronghive -Instagram : https://www.instagram.com/bilal.fraiha -Main Channel : / ​ ​⁠ @bilalfraiha","Bilal fraiha,More bilal,Vlogs,AFCON,CAN2025,Bilal sans billet,Morocco,Desert",24,Entertainment,"Lifestyle_(sociology),Tourism",PT58M12S,3492,2d,hd,false,ar,ar,https://i.ytimg.com/vi/NNak5uEdBgk/maxresdefault.jpg,1,,,,,111668,5043,,0,319
21,UC2_iEYPEi8DETckwe0CNsGw,"More Bilal No Filter",laGB7gjwHqA,2026-01-11T22:03:34Z,"2026-01-11 22:03:34","كنت غادي نتجمّد .. و دخلت لقلعة كولشي كيخاف منها | BILAL SANS BILLET","-kick: https://kick.com/morebilal -Discord: https://discord.gg/stronghive -Instagram : https://www.instagram.com/bilal.fraiha -Main Channel : / ​ ​⁠ @bilalfraiha",,24,Entertainment,Lifestyle_(sociology),PT47M47S,2867,2d,hd,false,ar,ar,https://i.ytimg.com/vi/laGB7gjwHqA/maxresdefault.jpg,1,,,,,207249,8538,,0,524
22,UC2_iEYPEi8DETckwe0CNsGw,"More Bilal No Filter",oyE8816rDDw,2026-01-06T20:06:44Z,"2026-01-06 20:06:44","تلاقيت مع أول صيّاد شاف الحوت الضخم فسواحل المغرب | BILAL SANS BILLET ","الحلقة الرابعة من سلسلة جديدة فكأس افريقيا !! Bilal Sans Billet تزاغين - الرّيف ( إقليم الدريوش - الناظور) ⁨ كأس إفريقيا كتتعاش حتى فالدواور، ماشي غير فالمدرجات!! .. هادي هي الأجواء اللي ماكاتباعش AFCON2025 - CAN2025 Follow Pesca on Tiktok : https://www.tiktok.com/@pesca_tazaghine?_r=1&_t=ZS-92r5TJjQLcg -kick: https://kick.com/morebilal -Discord: https://discord.gg/stronghive -Instagram : https://www.instagram.com/bilal.fraiha -Main Channel : / ​ ​⁠ @bilalfraiha",,24,Entertainment,"Lifestyle_(sociology),Tourism",PT39M41S,2381,2d,hd,false,ar,ar,https://i.ytimg.com/vi/oyE8816rDDw/maxresdefault.jpg,1,,,,,124896,4875,,0,203
23,UC2_iEYPEi8DETckwe0CNsGw,"More Bilal No Filter",lGgMnmdG9p4,2025-12-30T22:42:16Z,"2025-12-30 22:42:16","زرت قرية فشمال المغرب ماكيهضر عليها حد .. ماتوقعتش هادشي | BILAL SANS BILLET","الحلقة الثالثة من سلسلة جديدة فكأس افريقيا !! Bilal Sans Billet ⁨ كأس إفريقيا كتتعاش حتى فالدواور، ماشي غير فالمدرجات!! .. هادي هي الأجواء اللي ماكاتباعش AFCON2025 - CAN2025 -kick: https://kick.com/morebilal -Discord: https://discord.gg/stronghive -Instagram : https://www.instagram.com/bilal.fraiha -Main Channel : / ​ ​⁠ @bilalfraiha","Bilal fraiha,Bilal sans billet,Can2025,Afcon,More bilal no filter,Vlogs,Morocco,المغرب",24,Entertainment,Lifestyle_(sociology),PT40M49S,2449,2d,hd,false,ar,ar,https://i.ytimg.com/vi/lGgMnmdG9p4/maxresdefault.jpg,1,,,,,211303,7458,,0,578
24,UC2_iEYPEi8DETckwe0CNsGw,"More Bilal No Filter",XntQoa4oDSs,2025-12-27T19:53:38Z,"2025-12-27 19:53:38","ماتخايلتش ناس دكّالة غايكونو هاكّا !! و تجربة ركوب خيل التبوريدة لأول مرة | BILAL SANS BILLET","الحلقة الثاني من سلسلة جديدة فكأس افريقيا !! Bilal Sans Billet ⁨ كأس إفريقيا كتتعاش حتى فالدواور، ماشي غير فالمدرجات!! .. هادي هي الأجواء اللي ماكاتباعش AFCON2025 - CAN2025 -kick: https://kick.com/morebilal -Discord: https://discord.gg/stronghive -Instagram : https://www.instagram.com/bilal.fraiha -Main Channel : / ​ ​⁠ @bilalfraiha","Bilal fraiha,More bilal,Even more bilal,CAN2025,Doukkala,دكالة",24,Entertainment,"Lifestyle_(sociology),Pet",PT43M44S,2624,2d,hd,false,ar,ar,https://i.ytimg.com/vi/XntQoa4oDSs/maxresdefault.jpg,1,,,,,225146,9322,,0,633
25,UC2_iEYPEi8DETckwe0CNsGw,"More Bilal No Filter",DaVF0-xG_JA,2025-12-22T21:24:02Z,"2025-12-22 21:24:02","BILAL SANS BILLET | عشت أجواء كأس افريقيا مع ناس الحَوز بعيدا عن المدرّجات ","الحلقة الاولى من سلسلة جديدة فكأس افريقيا !! Bilal Sans Billet ⁨ كأس إفريقيا كتتعاش حتى فالدواور، ماشي غير فالمدرجات!! من الجبل، من البرد، من البساطة .. هادي هي الأجواء اللي ماكاتباعش AFCON2025 - CAN2025 -Instagram : https://www.instagram.com/bilal.fraiha -Main Channel : / ​ ​⁠ @bilalfraiha","Bilal fraiha,Afcon,CAN2025,كأس إفريقيا,Morocco,الحوز",24,Entertainment,Lifestyle_(sociology),PT32M48S,1968,2d,hd,false,ar,ar,https://i.ytimg.com/vi/DaVF0-xG_JA/maxresdefault.jpg,1,,,,,292785,14731,,0,766
26,UC2_iEYPEi8DETckwe0CNsGw,"More Bilal No Filter",9HotX7QOBMI,2025-12-16T19:21:08Z,"2025-12-16 19:21:08","المرضة لي خلاّتني نبدل حياتي | HEALING JOURNEY","-kick: https://kick.com/morebilal -Discord: https://discord.gg/stronghive -Instagram : https://www.instagram.com/bilal.fraiha -Main Channel : / ​ ​⁠ @bilalfraiha","bilal fraiha,even more bilal,more bilal,no filter,bilal",24,Entertainment,"Health,Lifestyle_(sociology),Physical_fitness",PT25M38S,1538,2d,hd,false,ar,ar,https://i.ytimg.com/vi/9HotX7QOBMI/maxresdefault.jpg,1,,,,,192829,13398,,0,883
27,UC2_iEYPEi8DETckwe0CNsGw,"More Bilal No Filter",Y1qCcgoLYWY,2025-12-07T18:16:32Z,"2025-12-07 18:16:32","STORYTIME | كواليس الشارع الأحمر فأمستردام - نعست ليلة فالزنقة فباريس ..شحال خسرت ديال الفلوس؟؟ ","EUROPE VLOGS - KAWALISS TSSAFIRA -kick: https://kick.com/morebilal -Discord: https://discord.gg/stronghive -Instagram : https://www.instagram.com/bilal.fraiha -Main Channel : / ​ ​⁠ @bilalfraiha",,24,Entertainment,,PT57M26S,3446,2d,hd,false,ar,ar,https://i.ytimg.com/vi/Y1qCcgoLYWY/maxresdefault.jpg,1,,,,,251618,11129,,0,695
28,UC2_iEYPEi8DETckwe0CNsGw,"More Bilal No Filter",9M9OoR6C-X8,2025-12-01T20:20:36Z,"2025-12-01 20:20:36","حقّقت الحلم و زرت ألمانيا .. شفت أغرب طواليط فحياتي | Europe Vlogs 4","Europe Vlogs - Germany -kick: https://kick.com/morebilal -Discord: https://discord.gg/stronghive -Instagram : https://www.instagram.com/bilal.fraiha -Main Channel : / ​ ​⁠ @bilalfraiha","Bilal fraiha,More bilal,Vlogs,Europe,ألمانيا,أوروبا",24,Entertainment,"Lifestyle_(sociology),Tourism",PT28M13S,1693,2d,hd,false,ar,ar,https://i.ytimg.com/vi/9M9OoR6C-X8/maxresdefault.jpg,1,,,,,189365,8438,,0,266
29,UC2_iEYPEi8DETckwe0CNsGw,"More Bilal No Filter",4l-3jBvv_0o,2025-11-29T18:07:00Z,"2025-11-29 18:07:00","أجواء أمستردام.. الأثمنة غالية بزااف، و شارع لا ينصح بزيارته مع العائلة | Europe Vlogs 3","Europe Vlogs 3 : Amsterdam, Holland -kick: https://kick.com/morebilal -Discord: https://discord.gg/stronghive -Instagram : https://www.instagram.com/bilal.fraiha -Main Channel : / ​ ​⁠ @bilalfraiha Edited by Firassa AI Firassa.ai","Bilal fraiha,More bilal,Even more bilal,Vlogs,Europe,Amsterdam,Red district,الشارع الأحمر,امستردام",24,Entertainment,"Lifestyle_(sociology),Tourism",PT23M2S,1382,2d,hd,false,ar,ar,https://i.ytimg.com/vi/4l-3jBvv_0o/maxresdefault.jpg,1,,,,,254227,8655,,0,324
30,UC2_iEYPEi8DETckwe0CNsGw,"More Bilal No Filter",K7YSDrJ6jyA,2025-11-27T18:09:02Z,"2025-11-27 18:09:02","وصلت لباريس و ضّاربت مع جزائري .. واش بصح فرنسا مابقا فيها مايدار؟ | Europe Vlogs 2","Europe Vlogs - FRANCE PARIS -kick: https://kick.com/morebilal -Discord: https://discord.gg/stronghive -Instagram : https://www.instagram.com/bilal.fraiha -Main Channel : / ​ ​⁠ @bilalfraiha",,24,Entertainment,"Lifestyle_(sociology),Tourism",PT25M28S,1528,2d,hd,false,ar,ar,https://i.ytimg.com/vi/K7YSDrJ6jyA/maxresdefault.jpg,1,,,,,336244,9522,,0,409
31,UC2_iEYPEi8DETckwe0CNsGw,"More Bilal No Filter",lvaPGcIlgVw,2025-11-25T19:01:10Z,"2025-11-25 19:01:10","و أخيرا خرجات ليا الڤيزا .. واش ماغاديش نرجع للمغرب؟ | Europe Vlogs 1 ","Europe Vlogs - BELGIUM -kick: https://kick.com/morebilal -Discord: https://discord.gg/stronghive -Instagram : https://www.instagram.com/bilal.fraiha -Main Channel : / ​ ​⁠ @bilalfraiha","More bilal,Bilal fraiha,Europe,Vlog,Visa shengen,Even more bilal",24,Entertainment,"Lifestyle_(sociology),Tourism",PT33M9S,1989,2d,hd,false,ar,ar,https://i.ytimg.com/vi/lvaPGcIlgVw/maxresdefault.jpg,1,,,,,206895,8940,,0,380
32,UC2_iEYPEi8DETckwe0CNsGw,"More Bilal No Filter",7kgHpOstOro,2025-09-26T19:08:57Z,"2025-09-26 19:08:57","أيمن عاود لينا على الزواج ديالو، كواليس العرس، الحياة كمضيف طيران و المعيشة في لندن","دردشة مع Aymane elk على الزواج ديالو لي جا على غفلة، الحياة فبريطانيا، الخدمة كمضيف طيران و مواضيع اخرى - Full stream -kick: https://kick.com/morebilal -Discord: https://discord.gg/stronghive -Instagram : https://www.instagram.com/bilal.fraiha -Main Channel : / ​ ​⁠ @bilalfraiha","Bilal fraiha,More bilal,Even more bilal,Dekka podcast,Aymane elk,Stream,Kick",24,Entertainment,,PT1H53M2S,3182,2d,hd,false,ar,ar,https://i.ytimg.com/vi/7kgHpOstOro/maxresdefault.jpg,1,,,,,238314,7271,,0,142
33,UC2_iEYPEi8DETckwe0CNsGw,"More Bilal No Filter",9a98Flu-j6c,2025-09-13T15:51:59Z,"2025-09-13 15:51:59","واش ضرب الدوباج؟ فكرة الزواج بالفيليبنية، حياة الليل فالتايلند | Full stream - Omar testo","-kick: https://kick.com/morebilal -Discord: https://discord.gg/stronghive -Instagram : https://www.instagram.com/bilal.fraiha -Main Channel : / ​ ​⁠ @bilalfraiha","Bilal fraiha,More bilal,Mr kbida,Even more bilal,Kick,Omar testo,Stream",24,Entertainment,,PT2H50M36S,3036,2d,hd,false,ar,ar,https://i.ytimg.com/vi/9a98Flu-j6c/maxresdefault.jpg,1,,,,,296160,6681,,0,532
34,UC2_iEYPEi8DETckwe0CNsGw,"More Bilal No Filter",aJXBNA3Bv7g,2025-08-26T20:25:50Z,"2025-08-26 20:25:50","باش نسدّو مع صحاب كمال الاجسام.. و غير بالعقل","-kick: https://kick.com/morebilal -Discord: https://discord.gg/stronghive -Instagram : https://www.instagram.com/bilal.fraiha -Main Channel : / ​ ​⁠ @bilalfraiha","Bilal fraiha,More bilal,Even more bilal,Body building,Fitness,الفتنس,كمال الأجسام",24,Entertainment,"Health,Lifestyle_(sociology),Physical_fitness",PT22M36S,1356,2d,hd,false,ar,ar,https://i.ytimg.com/vi/aJXBNA3Bv7g/maxresdefault.jpg,1,,,,,138099,7806,,0,707
