position,channelId,channelTitle,videoId,publishedAt,publishedAtSQL,videoTitle,videoDescription,tags,videoCategoryId,videoCategoryLabel,topicCategories,duration,durationSec,dimension,definition,caption,defaultLanguage,defaultLAudioLanguage,thumbnail_maxres,licensedContent,hasPaidProductPlacement,locationDescription,latitude,longitude,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
11,UCOPw31DcKwy6HjHb1PaHCNw,milfaya,dlJUuRSedvY,2023-06-13T18:28:59Z,"2023-06-13 18:28:59","Milfaya o Jnoun 👻💀 قصتي مع الجن","finally a new video how are you liking the quality hihi . . . FOLLOW ME ON INSTAGRAM : https://www.instagram.com/milfaya__/ . FOR MY TIKTOK: Or CLICK ON THE LINK : https://vm.tiktok.com/ZSGkXbjs/ . . . bisou bye bye *kiss noise* bogossat o bagssiya xoxo","jnoun,jin,aljin,قصص رعب,رعب,قصص مرعبه,خلف زون,لبمو,وحوش,غريبه,مخلوقات,مرعبه,khalaf zone,kharraz,safaa,emo,milfaya,storytime,story time,scary,khel3a,after midnight,lemo",24,Entertainment,Lifestyle_(sociology),PT24M3S,1443,2d,hd,false,en,ar,https://i.ytimg.com/vi/dlJUuRSedvY/maxresdefault.jpg,1,,,,,941699,41590,,0,1259
12,UCOPw31DcKwy6HjHb1PaHCNw,milfaya,sb2ASQZTa0g,2023-06-03T18:29:04Z,"2023-06-03 18:29:04","Football Challenge with Saocurious and Abdelbari ⚽️👠👞👟 لعبنا كرة ب بزاف ديال صبابط","Welcome baaack finally tfekert l password dial my channel hhhh jk jk ghir tamara o safi rak 3aref m3a drari o rwinthom ghasket qerbat l 3otla ghadi new7el fihoum 3awtani… too far ? waqila hhahahaah sorry . . . also Khassni camera man safi hadchi bzzf awili . . FOLLOW ME ON INSTAGRAM : https://www.instagram.com/milfaya__/ . FOR MY TIKTOK: Or CLICK ON THE LINK : https://vm.tiktok.com/ZSGkXbjs/ . . Saoussane’s Instagram : https://www.instagram.com/saocurious/ Saoussane’s twitch : https://www.twitch.tv/saocurious . Abdelbari’s instagram : https://www.instagram.com/bari_zd/ . . . bisou bye bye *kiss noise* bogossat o bagssiya xoxo","milfaya,Ferdaous,abdelbari,vlog,football,bono,saocurious,football challenge,كرة,milfaya kora,kora,coupe du monde feminine 2023,milfaya kora sbabt",24,Entertainment,"Association_football,Sport",PT22M59S,1379,2d,hd,false,en,ar,https://i.ytimg.com/vi/sb2ASQZTa0g/maxresdefault.jpg,1,,Casablanca,33.5731104,-7.5898434,163021,6729,,0,263
13,UCOPw31DcKwy6HjHb1PaHCNw,milfaya,MwlyzGf9krk,2023-03-13T18:42:26Z,"2023-03-13 18:42:26","Milfaya Zoufri Diaries | lmakla o doran o shouia dial sport","i'm getting my life together 3la slamti l3o9ba likoum ! did i just assume bli your life is a mess, smo7at hhhhh . FOLLOW ME ON INSTAGRAM : https://www.instagram.com/milfaya__/ . AND MY TIKTOK: https://vm.tiktok.com/ZSGkXbjs/ . . wele wele and here is my SPOTIFYYYY what ?? : https://open.spotify.com/album/4yfsWZ... . . bisou bye bye *kiss noise* bogossat o bagssiya xoxo","milfaya,ferdaous,i moved out,milfaya moving out,living alone,living alone diaries,zoufriya,tazoufrit,milfaya zoufri,zoufri diairies,milfaya zoufri diaries,milfaya music",24,Entertainment,Lifestyle_(sociology),PT16M7S,967,2d,hd,false,en,ar,https://i.ytimg.com/vi/MwlyzGf9krk/maxresdefault.jpg,1,,Casablanca,33.5731104,-7.5898434,250648,12013,,0,340
14,UCOPw31DcKwy6HjHb1PaHCNw,milfaya,3-6FZzZ9Cg0,2022-09-12T19:02:16Z,"2022-09-12 19:02:16","wach te9der takel mn A tal Z f9el mn 24h 🧁🍌⏱🚪","ila mat3ellemtch n vloggui f zenqa f7al Taha Essou mn hena lekher dial l 3am ghank3a. . . FOLLOW ME ON INSTAGRAM : https://www.instagram.com/milfaya__/ . FOR MY TIKTOK: Or CLICK ON THE LINK : https://vm.tiktok.com/ZSGkXbjs/ . . . . bisou bye bye *kiss noise* bogossat o bagssiya xoxo","milfaya,scoliose,مرض سكوليوز,Ferdaous,firdaws,firedaws,a to z challenge,24h a to z,24h,a tal z,a hetal z,food,food challenge,makla,klit,abdelbari,khti,maticha,banana,essou,vlog,food vlog,aie,vlog f zen9a,chbe3t,tajine,jben,kika,danone,frmlia",24,Entertainment,"Food,Lifestyle_(sociology)",PT26M8S,1568,2d,hd,false,en,ar,https://i.ytimg.com/vi/3-6FZzZ9Cg0/maxresdefault.jpg,1,,Casablanca,33.5731104,-7.5898434,565337,25979,,0,702
15,UCOPw31DcKwy6HjHb1PaHCNw,milfaya,Yxm4kzH-3gU,2022-08-16T18:00:45Z,"2022-08-16 18:00:45","fte7t 3la Scoliose 👨🏻‍⚕️🏨 درت عملية جراحية على ظهري","Hello, i got asked a lot about it, so it's time to talk about it here f YouTube. if you suffer from scoliosis, this video from you, if you don't lucky you but still watch the video it's fun. . . FOLLOW ME ON INSTAGRAM : https://www.instagram.com/milfaya__/ . FOR MY TIKTOK: Or CLICK ON THE LINK : https://vm.tiktok.com/ZSGkXbjs/ . . . . bisou bye bye *kiss noise* bogossat o bagssiya xoxo","milfaya,milfaya o scoliose,fte7t 3la dehri,scoliose,scoliosis,فتحت على ظهري,مرض سكوليوز,مرض الجفن,12 ans,Ferdaous,firdaws,firedaws",24,Entertainment,Health,PT17M7S,1027,2d,hd,false,en,ar,https://i.ytimg.com/vi/Yxm4kzH-3gU/maxresdefault.jpg,1,,Casablanca,33.5731104,-7.5898434,585483,29240,,0,852
16,UCOPw31DcKwy6HjHb1PaHCNw,milfaya,cxabvXMAuOo,2022-07-23T19:00:13Z,"2022-07-23 19:00:13","3jent 7awli dial l3id عجنت حولي ديال لعيد","Fen a drari. i hope you guys are doing good. dazet 2simanat 3ad le7tou sem7o lina . . . . FOLLOW ME ON INSTAGRAM : https://www.instagram.com/milfaya__/ . FOR MY TIKTOK: Or CLICK ON THE LINK : https://vm.tiktok.com/ZSGkXbjs/ . . . . bisou bye bye *kiss noise* bogossat o bagssiya xoxo","pate a modeler,milfaya,milfaya o pate a modeler,milfaya 3ajina,ملفايا,rattrapage,taxi hmer,taxi casa,ملفايا عجين,عجينة",24,Entertainment,"Hobby,Lifestyle_(sociology)",PT20M39S,1239,2d,hd,false,en,ar,https://i.ytimg.com/vi/cxabvXMAuOo/maxresdefault.jpg,1,,Casablanca,33.5731104,-7.5898434,294320,17015,,0,646
17,UCOPw31DcKwy6HjHb1PaHCNw,milfaya,cpB1mJ8iYxM,2022-04-18T21:54:43Z,"2022-04-18 21:54:43","les pubs dial l meghrib l9dam الإشهارات المغربية القديمة","Hi guys, Ramadan Kareem 3awtani!! . . . FOLLOW ME ON INSTAGRAM : https://www.instagram.com/milfaya__/ . AND MY TIKTOK: https://vm.tiktok.com/ZSGkXbjs/ . . . . bisou bye bye *kiss noise* bogossat o bagssiya xoxo","reaction,les pubs dial l meghrib,ichhar,ichharat l maghrib,milfaya,millefeuilla",24,Entertainment,Lifestyle_(sociology),PT21M9S,1269,2d,hd,false,fr,ar,https://i.ytimg.com/vi/cpB1mJ8iYxM/maxresdefault.jpg,1,,Casablanca,33.5731104,-7.5898434,331998,19046,,0,451
18,UCOPw31DcKwy6HjHb1PaHCNw,milfaya,EAnRFakf4ek,2022-04-04T19:30:03Z,"2022-04-04 19:30:03","Lmarchi Ep 3: This video is for you إلا مكتاكلش ليشو","Hi guys, Ramadan Kareem this video was supposed to tla7 lbare7 wlkn male7e9tch hada makay3nich ana m3a chayatin hahahahahahaha . . . FOLLOW ME ON INSTAGRAM : https://www.instagram.com/milfaya__/ . AND MY TIKTOK: https://vm.tiktok.com/ZSGkXbjs/ . . . . bisou bye bye *kiss noise* bogossat o bagssiya xoxo","MILFAYA,milfaya,ferdaous,milfaya left,لفت,video,recette,cooking,milfaya cooks,recipe,tyab,vlogs,mulfaya,molfaya,lguer3a l 7emra,ger3a l 7emra,les choux blanc,lichou,ليشو,milfaya lichou,milfaya les choux,ramadan,milfaya ramadan",24,Entertainment,"Food,Lifestyle_(sociology)",PT32M6S,1926,2d,hd,false,en,ar,https://i.ytimg.com/vi/EAnRFakf4ek/maxresdefault.jpg,1,,Casablanca,33.5731104,-7.5898434,387542,18523,,0,469
19,UCOPw31DcKwy6HjHb1PaHCNw,milfaya,OVNDUJQ5_9U,2022-03-29T19:00:38Z,"2022-03-29 19:00:38","MILFAYA TRYING ICECREAM 😉🍦🍨 تقييم المثلجات","HIIII. Ramdan Kareem everyone, tse7ro mezian and 9ado n3ass o tell me achno bghitou tshoufo this ramdan . . . FOLLOW ME ON INSTAGRAM : https://www.instagram.com/milfaya__/ . AND MY TIKTOK: https://vm.tiktok.com/ZSGkXbjs/ . . . . bisou bye bye *kiss noise* bogossat o bagssiya xoxo","milfaya,milfaya burgers,milfaya trying,ferdaous,jou3,lil,jou3 lil,recette,midnight,snack,makla,midnight snack,la fac,bored,videos i watch at 2 am,at,allnighter,nuit blanche,vlog,driving with milfaya,ach ghanaklou,chghanaklo,fastfood,fast,food,تقييم,milfaya icecream,milfaya glace,ice crema,icecream,المثلجات,oliveri,amorino,labani,gelato,happy rolls",24,Entertainment,"Food,Lifestyle_(sociology)",PT17M54S,1074,2d,hd,false,en,ar,https://i.ytimg.com/vi/OVNDUJQ5_9U/maxresdefault.jpg,1,,Casablanca,33.5731104,-7.5898434,394586,20987,,0,339
20,UCOPw31DcKwy6HjHb1PaHCNw,milfaya,kr4-4-9oLoc,2022-03-16T18:00:33Z,"2022-03-16 18:00:33","I MOVED OUT *again*","Hi guuuysss!! Nass dial insatgarm already know bli i moved out, and here are the many reasons why. . FOLLOW ME ON INSTAGRAM : https://www.instagram.com/milfaya__/ . AND MY TIKTOK: https://vm.tiktok.com/ZSGkXbjs/ . . . . bisou bye bye *kiss noise* bogossat o bagssiya xoxo","milfaya,ferdaous,firdaous,firdaws,ferdaws,firedaws,i moved out,milfaya moving out,i got a house,i got an apartment,living alone,living alone diaries,milfaya zoufri diaries,diaries,zoufri,zoufriya,alone,living,youtube,milfay,ferdaouss,firdawss,demenagement,new house,new,change,jirane,guedid,benaya",24,Entertainment,Lifestyle_(sociology),PT13M11S,791,2d,hd,false,en,ar,https://i.ytimg.com/vi/kr4-4-9oLoc/maxresdefault.jpg,1,,Casablanca,33.5731104,-7.5898434,274353,19303,,0,526
21,UCOPw31DcKwy6HjHb1PaHCNw,milfaya,yBlTxrgzbaY,2022-03-01T17:45:22Z,"2022-03-01 17:45:22","Milfaya Zoufri Diaries | Hanging out with friends, Derssa, Welovebuzz (Last video in this house)","stay tuned to know what happened hihi . FOLLOW ME ON INSTAGRAM : https://www.instagram.com/milfaya__/ . AND MY TIKTOK: https://vm.tiktok.com/ZSGkXbjs/ . . . . bisou bye bye *kiss noise* bogossat o bagssiya xoxo","milfaya,ferdaous,firdaous,firdaws,ferdaws,firedaws,i moved out,milfaya moving out,i got a house,i got an apartment,living alone,living alone diaries,zoufriya,tazoufrit,milfaya zoufri",24,Entertainment,Lifestyle_(sociology),PT11M1S,661,2d,hd,false,en,ar,https://i.ytimg.com/vi/yBlTxrgzbaY/maxresdefault.jpg,1,,Casablanca,33.5731104,-7.5898434,190801,10114,,0,158
22,UCOPw31DcKwy6HjHb1PaHCNw,milfaya,SOI5m2zR7Jg,2022-02-07T18:04:37Z,"2022-02-07 18:04:37","Milfaya Zoufri Diaries | A week in my life","waking up on a normal day, and realizing that you are living your dream, you're finally there. Is a feeling everybody should experience. FOLLOW ME ON INSTAGRAM : https://www.instagram.com/milfaya__/ . AND MY TIKTOK: https://vm.tiktok.com/ZSGkXbjs/ . . . . bisou bye bye *kiss noise* bogossat o bagssiya xoxo","milfaya,ferdaous,firdaous,firdaws,ferdaws,firedaws,i moved out,milfaya moving out,i got a house,i got an apartment,living alone,living alone diaries,zoufriya,tazoufrit",24,Entertainment,Lifestyle_(sociology),PT21M26S,1286,2d,hd,false,en,ar,https://i.ytimg.com/vi/SOI5m2zR7Jg/maxresdefault.jpg,1,,Casablanca,33.5731104,-7.5898434,421723,21709,,0,493
23,UCOPw31DcKwy6HjHb1PaHCNw,milfaya,Yyqg2We_hyM,2022-01-29T14:00:17Z,"2022-01-29 14:00:17","MILFAYA TRYING PIZZA 😉🍕 تقييم بيتزا","HIIII. THIS VIDEO WAS VERY FUN TO FILM, tell me achno nejjereb next!! . . . FOLLOW ME ON INSTAGRAM : https://www.instagram.com/milfaya__/ . AND MY TIKTOK: https://vm.tiktok.com/ZSGkXbjs/ . . . . bisou bye bye *kiss noise* bogossat o bagssiya xoxo","milfaya,milfaya burgers,milfaya trying,ferdaous,jou3,lil,jou3 lil,recette,midnight,snack,makla,midnight snack,la fac,bored,videos i watch at 2 am,at,allnighter,nuit blanche,vlog,driving with milfaya,ach ghanaklou,chghanaklo,fastfood,fast,food,تقييم,pizza,trying pizzat,بيتزا,تقييم بيتزا",24,Entertainment,"Food,Lifestyle_(sociology)",PT15M8S,908,2d,hd,false,en,ar,https://i.ytimg.com/vi/Yyqg2We_hyM/maxresdefault.jpg,1,,Casablanca,33.5731104,-7.5898434,426006,23167,,0,562
24,UCOPw31DcKwy6HjHb1PaHCNw,milfaya,i4YwhC8WRlE,2022-01-22T17:59:11Z,"2022-01-22 17:59:11","STORYTIME: 9issass mou7rija 😩 CRINGE!","Hi guys, sorry for disappearing, I hope you'll like this video, and I am currently working on a BIIG project, so excited for you to see it. AAAAAAAA . . . FOLLOW ME ON INSTAGRAM : https://www.instagram.com/milfaya__/ . FOR MY TIKTOK: here it is USERNAME: milfaya_101 Or CLICK ON THE LINK : https://vm.tiktok.com/ZSGkXbjs/ . . . . bisou bye bye *kiss noise* bogossat o bagssiya xoxo","MILFAYA,milfaya,ferdaous,video,for you,foryoupage,vlogs,milfaya's life,milfaya a day in my life,milfaya a month in my life,storytime,story time,cringe,stories,9issass mou7rija",24,Entertainment,Lifestyle_(sociology),PT9M2S,542,2d,hd,false,en,ar,https://i.ytimg.com/vi/i4YwhC8WRlE/maxresdefault.jpg,1,,Casablanca,33.5731104,-7.5898434,570738,29344,,0,556
25,UCOPw31DcKwy6HjHb1PaHCNw,milfaya,1cUhl3Jhzgk,2021-12-17T18:00:20Z,"2021-12-17 18:00:20","Living Somebody's Sunday X Salmatoon (Sunday Zaahi)","HIIII i hope you guys are doing well. tell me chkoun bghitou tchoufo next. . . SALMATOON'S INSTAGRAM: https://www.instagram.com/salmatoon/ SALMATOON'S TIKTOK: https://vm.tiktok.com/ZSeP79pcH/ . Here's my instagram : https://www.instagram.com/milfaya__/ . . . bisou bye bye *kiss noise* bogossat o bagssiya xoxo",,24,Entertainment,Lifestyle_(sociology),PT17M1S,1021,2d,hd,false,en,ar,https://i.ytimg.com/vi/1cUhl3Jhzgk/maxresdefault.jpg,1,,,,,209258,12313,,0,304
26,UCOPw31DcKwy6HjHb1PaHCNw,milfaya,HFbRzHVm_tY,2021-12-02T18:00:05Z,"2021-12-02 18:00:05","I MOVED OUT.","HELLO i'm so happy and excited for this new journey and i would like to take you guys along. FOLLOW ME ON INSTAGRAM : https://www.instagram.com/milfaya__/ . AND MY TIKTOK: https://vm.tiktok.com/ZSGkXbjs/ . . . . bisou bye bye *kiss noise* bogossat o bagssiya xoxo","milfaya,ferdaous,firdaous,firdaws,ferdaws,firedaws,i moved out,milfaya moving out,i got a house,i got an apartment,living alone,living alone diaries",24,Entertainment,Lifestyle_(sociology),PT14M15S,855,2d,hd,false,en,ar,https://i.ytimg.com/vi/HFbRzHVm_tY/maxresdefault.jpg,1,,Casablanca,33.5731104,-7.5898434,313133,25908,,0,1014
